,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct2,RepPct2,Margin2,Swing,R_Margin,R_Margin2,R_Swing,Majority
320,6,706460,0.47248389,0.49173039,0.77161225,0.22838775,0.01387107,0.13671822,0.00881795,0.02732181,0.04161503,549561,-0.0192465,0.47697914,0.48988395,-0.01290481,-0.00634169,-0.017593625425287356,-0.06530140657471263,0.047707781149425275,White
321,1,765100,0.50350134,0.48683039,0.82201451,0.17798549,0.046724,0.04974068,0.00087809,0.06632583,0.0107865,609280,0.01667095,0.52466256,0.46483346,0.0598291,-0.04315815,0.018323824574712662,0.007432503425287382,0.01089132114942528,White
322,2,764873,0.67229705,0.31579537,0.4151437,0.5848563,0.26086076,0.2213473,0.00230069,0.10572033,0.01425651,592431,0.35650168,0.70968612,0.28296993,0.42671619,-0.07021451,0.35815455457471257,0.37431959342528737,-0.016165038850574777,Minority
323,3,764957,0.88723546,0.10080617,0.33841442,0.66158558,0.52712343,0.05282999,0.00154263,0.08016436,0.01378658,628147,0.78642929,0.90857757,0.08536428,0.82321329,-0.036784,0.7880821645747126,0.7708166934252874,0.017265471149425247,Black
324,4,764163,0.56753373,0.42195985,0.76222236,0.23777764,0.1027728,0.06045,0.00094829,0.06327495,0.01163362,602134,0.14557388,0.58277761,0.406114,0.17666361,-0.03108973,0.14722675457471257,0.12426701342528733,0.02295974114942525,White
325,5,764763,0.63263463,0.35688604,0.65218795,0.34781205,0.21660028,0.04223173,0.001089,0.07973275,0.01027606,597797,0.27574859,0.65152023,0.33985021,0.31167002,-0.03592143,0.2774014645747126,0.2592734234252874,0.0181280411494252,White
326,6,765520,0.54998954,0.4397697,0.72769896,0.27230104,0.0732751,0.13983848,0.00137088,0.0525386,0.01465842,588672,0.11021984,0.56559846,0.42245391,0.14314455,-0.03292471,0.11187271457471266,0.0907479534252874,0.021124761149425263,White
327,7,764834,0.47867116,0.51066563,0.72670717,0.27329283,0.07306616,0.16170238,0.00120265,0.0358336,0.01393355,606163,-0.03199447,0.49715864,0.49092858,0.00623006,-0.03822453,-0.030341595425287353,-0.04616653657471266,0.015824941149425308,White
328,8,764579,0.4539811,0.53686201,0.78195577,0.21804423,0.07693308,0.10876533,0.00121407,0.02440971,0.01411209,615288,-0.08288091,0.48140245,0.50841168,-0.02700923,-0.05587168,-0.08122803542528732,-0.07940582657471269,-0.0018222088505746373,White
329,9,764966,0.30476665,0.68588317,0.89580631,0.10419369,0.02923462,0.04633032,0.00100871,0.01173773,0.01373387,610680,-0.38111652,0.3089976,0.67642159,-0.36742399,-0.01369253,-0.3794636454252874,-0.41982058657471266,0.040356941149425306,White
330,10,765207,0.46941228,0.51904857,0.7472186,0.2527814,0.11484698,0.07877359,0.00132337,0.0492256,0.01450217,601496,-0.04963629,0.47342854,0.51205818,-0.03862964,-0.01100665,-0.04798341542528738,-0.09102623657471266,0.04304282114942528,White
331,11,765544,0.38653654,0.60373098,0.84217345,0.15782655,0.04529431,0.07755014,0.00095268,0.02482361,0.01307902,592017,-0.21719444,0.38436358,0.60059471,-0.21623113,-0.0009633100000000505,-0.2155415654252874,-0.2686277265747126,0.053086161149425236,White
332,12,765164,0.30311061,0.68847606,0.90751196,0.09248804,0.02625112,0.02068236,0.00105107,0.02483523,0.01367681,622221,-0.38536545,0.30514173,0.68122199,-0.37608026,-0.009285189999999888,-0.3837125754252873,-0.4284768565747127,0.0447642811494254,White
333,13,764657,0.25687406,0.73502294,0.91636146,0.08363854,0.02671778,0.0284218,0.00075023,0.00929664,0.0143135,609145,-0.47814888,0.25560572,0.73246363,-0.47685791,-0.0012909699999999469,-0.47649600542528736,-0.5292545065747127,0.05275850114942534,White
334,14,764502,0.38435564,0.60716059,0.89100981,0.10899019,0.0485498,0.02096148,0.00070861,0.01624724,0.01455116,609642,-0.22280495,0.39267966,0.59425942,-0.20157976,-0.02122519,-0.22115207542528736,-0.2539763565747126,0.03282428114942528,White
335,15,764209,0.33627329,0.65487409,0.91667459,0.08332541,0.03755144,0.01348624,0.00079084,0.01029387,0.01298049,620855,-0.3186008,0.34452703,0.6448621,-0.30033507,-0.01826573,-0.3169479254252873,-0.3527316665747126,0.035783741149425306,White
336,16,765098,0.52942079,0.46100177,0.83488853,0.16511147,0.09274108,0.02029937,0.00082663,0.03411377,0.01251449,616965,0.06841902,0.53008578,0.45770183,0.07238395,-0.00396493,0.07007189457471265,0.019987353425287332,0.05008454114942531,White
337,17,764564,0.59321785,0.39708591,0.76186738,0.23813262,0.14641104,0.02423983,0.00090864,0.05221569,0.01239584,630615,0.19613194,0.59556538,0.39302969,0.20253569,-0.00640375,0.1977848145747127,0.15013909342528742,0.0476457211494253,White
338,1,548989,0.64241116,0.32866287,0.58764487,0.41235513,0.1272998,0.23045071,0.00251955,0.04703457,0.02263716,438571,0.31374829,0.68668875,0.29395445,0.3927343,-0.07898601,0.3154011645747126,0.34033770342528735,-0.02493653885057471,White
339,2,548390,0.49229807,0.4822227,0.85677348,0.14322652,0.03237251,0.05549604,0.00122488,0.03634112,0.0149636,449023,0.01007537,0.52478934,0.45475251,0.07003683,-0.05996146,0.011728244574712617,0.017640233425287352,-0.005911988850574736,White
340,1,730858,0.48234484,0.50226794,0.66162099,0.33837901,0.22520657,0.07389117,0.00172202,0.02306585,0.01665705,584197,-0.0199231,0.51640475,0.46708293,0.04932182,-0.06924492,-0.018270225425287327,-0.0030747765747126815,-0.015195448850574646,White
341,2,731537,0.53702198,0.44715917,0.54104641,0.45895359,0.36535358,0.05161278,0.00175121,0.02776889,0.01889286,575032,0.08986281,0.56108956,0.42397313,0.13711643,-0.04725362,0.09151568457471267,0.08471983342528737,0.00679585114942529,White
342,3,731678,0.31646132,0.67054165,0.69548522,0.30451478,0.21367628,0.05544889,0.00125952,0.01506861,0.02165256,569263,-0.35408033,0.3419016,0.64384299,-0.30194139,-0.05213894,-0.35242745542528736,-0.3543379865747126,0.0019105311494252639,White
343,4,730590,0.31494442,0.67008105,0.74662436,0.25337564,0.14029054,0.07005641,0.00124398,0.02046288,0.02202918,573966,-0.35513663,0.33311398,0.64928923,-0.31617525,-0.03896138,-0.3534837554252873,-0.3685718465747127,0.015088091149425407,White
344,5,731367,0.33629288,0.649772,0.71003164,0.28996836,0.17111975,0.0648663,0.001078,0.03409409,0.01999763,557516,-0.31347912,0.3579572,0.6264433,-0.2684861,-0.04499302,-0.31182624542528736,-0.3208826965747127,0.009056451149425347,White
345,6,731125,0.51148347,0.47516702,0.46023175,0.53976825,0.48352222,0.02924829,0.00128403,0.01306011,0.01787521,573196,0.03631645,0.55480916,0.4353452,0.11946396,-0.08314751,0.0379693245747127,0.0670673634252874,-0.029098038850574694,Black
346,7,731270,0.34638244,0.64124738,0.72636894,0.27363106,0.16908256,0.05775775,0.00183213,0.02162776,0.02196666,581290,-0.29486494,0.37139795,0.61530957,-0.24391162,-0.05095332,-0.2932120654252874,-0.2963082165747126,0.003096151149425262,White
347,1,886667,0.34193813,0.63474988,0.83089555,0.16910445,0.02234724,0.03564411,0.00154351,0.01853703,0.09057534,669255,-0.29281175,0.35605252,0.6176939,-0.26164138,-0.03117037,-0.29115887542528734,-0.31403797657471266,0.02287910114942534,White
348,1,768022,0.19988753,0.79018587,0.90408937,0.09591063,0.0270965,0.03110251,0.00109476,0.00961604,0.02415606,616574,-0.59029834,0.21575193,0.76914661,-0.55339468,-0.03690366,-0.5886454654252873,-0.6057912765747125,0.01714581114942528,White
349,2,767907,0.34173739,0.6438914,0.83276679,0.16723321,0.06664319,0.04711455,0.0011863,0.02441368,0.02610345,607774,-0.30215401,0.35978827,0.6199205,-0.26013223,-0.04202178,-0.3005011354252874,-0.3125288265747126,0.012027691149425222,White
350,3,767662,0.30262836,0.68443559,0.80075669,0.19924331,0.10098557,0.0507978,0.00106713,0.01810989,0.02795901,608176,-0.38180723,0.32015712,0.66133429,-0.34117717,-0.04063006,-0.38015435542528736,-0.3935737665747126,0.013419411149425263,White
351,4,767621,0.33432807,0.65104658,0.77954515,0.22045485,0.09663915,0.05902055,0.00135124,0.04118763,0.02082832,573546,-0.31671851,0.35689704,0.62377127,-0.26687423,-0.04984428,-0.3150656354252874,-0.3192708265747126,0.004205191149425212,White
352,5,768269,0.62056673,0.35930063,0.57627752,0.42372248,0.24042712,0.12030939,0.00153481,0.04698436,0.0208075,610501,0.2612661,0.63929233,0.33010033,0.309192,-0.0479259,0.2629189745747126,0.25679540342528734,0.006123571149425265,White
353,6,767443,0.19846903,0.7921094,0.88658559,0.11341441,0.03859155,0.03664265,0.00098191,0.00932653,0.02573046,602904,-0.59364037,0.21754039,0.76726914,-0.54972875,-0.04391162,-0.5919874954252873,-0.6021253465747126,0.010137851149425357,White
354,7,768489,0.26482246,0.72378285,0.78815945,0.21184055,0.10818059,0.06001348,0.00267681,0.01659107,0.02558787,584652,-0.45896039,0.28771205,0.69412879,-0.40641674,-0.05254365,-0.45730751542528736,-0.4588133365747127,0.0015058211494253446,White
355,8,767629,0.27067834,0.71855785,0.74946153,0.25053847,0.18067366,0.02911858,0.00117333,0.01844467,0.01991133,596595,-0.44787951,0.29061248,0.695136,-0.40452352,-0.04335599,-0.4462266354252874,-0.4569201165747126,0.01069348114942522,White
356,9,767798,0.72248727,0.25902484,0.28496739,0.71503261,0.59888034,0.07736175,0.00108094,0.03079224,0.01421325,583751,0.46346243,0.74617651,0.23781794,0.50835857,-0.04489614,0.4651153045747127,0.4559619734252873,0.009153331149425369,Black
357,1,767122,0.26759673,0.72101131,0.61451088,0.38548912,0.14294422,0.18836335,0.00143074,0.03368777,0.0248817,595498,-0.45341458,0.29784865,0.68665026,-0.38880161,-0.06461297,-0.4517617054252873,-0.4411982065747126,-0.010563498850574705,White
358,2,766249,0.27226077,0.71773229,0.63964559,0.36035441,0.06726147,0.22780315,0.00228616,0.03947245,0.02975716,566015,-0.44547152,0.27867159,0.70755537,-0.42888378,-0.01658774,-0.44381864542528743,-0.4812803765747126,0.03746173114942521,White
359,3,767465,0.37653681,0.59766542,0.58587589,0.41412411,0.1138604,0.15304842,0.00202867,0.12340817,0.0278828,545677,-0.22112861,0.40458011,0.57732618,-0.17274607,-0.04838254,-0.21947573542528737,-0.22514266657471266,0.0056669311494253125,White
360,4,767256,0.20652819,0.78643154,0.6897412,0.3102588,0.14625752,0.11980225,0.00154102,0.01183088,0.03331517,589221,-0.57990335,0.22882918,0.76023356,-0.53140438,-0.04849897,-0.5782504754252874,-0.5838009765747126,0.005550501149425256,White
361,5,766461,0.25676756,0.7330867,0.66453994,0.33546006,0.09778548,0.1949922,0.00317969,0.01187836,0.03175533,577100,-0.47631914,0.24853258,0.73872312,-0.49019054,0.0138714,-0.47466626542528734,-0.5425871365747126,0.06792087114942527,White
362,6,766909,0.5873831,0.3960148,0.32372163,0.67627837,0.25328028,0.34612766,0.00391283,0.06489339,0.02554744,574265,0.1913683,0.62647614,0.35762633,0.26884981,-0.07748151,0.19302117457471268,0.21645321342528734,-0.023432038850574634,Hispanic
363,7,766462,0.57201933,0.40802188,0.41884472,0.58115528,0.08369514,0.39533975,0.00162144,0.09294784,0.02546038,598852,0.16399745,0.59804854,0.3869119,0.21113664,-0.04713919,0.16565032457471268,0.15874004342528736,0.006910281149425344,Minority
364,8,767578,0.36576051,0.61807612,0.51459068,0.48540932,0.13910747,0.24900714,0.00204738,0.08004877,0.02645739,567554,-0.25231561,0.37375006,0.61207703,-0.23832697,-0.01398864,-0.2506627354252874,-0.29072356657471266,0.04006083114942529,White
365,9,766724,0.54401741,0.43707439,0.29171313,0.70828687,0.2981445,0.28491858,0.00158047,0.11925963,0.02067931,547939,0.10694302,0.58299542,0.40365172,0.1793437,-0.07240068,0.1085958945747127,0.12694710342528742,-0.01835120885057471,Black
366,10,766981,0.56879439,0.41328663,0.40735105,0.59264895,0.09286153,0.44594983,0.00610551,0.04109641,0.03306819,580951,0.15550776,0.60990738,0.3693375,0.24056988,-0.08506212,0.15716063457471263,0.18817328342528739,-0.031012648850574732,Hispanic
367,11,767448,0.21203403,0.77883542,0.66808627,0.33191373,0.03889604,0.25278185,0.00226405,0.0155142,0.02880258,601578,-0.56680139,0.22372283,0.76288619,-0.53916336,-0.02763803,-0.5651485154252873,-0.5915599565747126,0.026411441149425306,White
368,12,767355,0.37381849,0.61249638,0.61659842,0.38340158,0.08104288,0.1998655,0.00354645,0.07659625,0.03011065,570994,-0.23867789,0.38515417,0.59784271,-0.21268854,-0.02598935,-0.2370250154252873,-0.2650851365747126,0.02806012114942532,White
369,13,767072,0.23095968,0.75917455,0.56515137,0.43484863,0.07291246,0.30736182,0.00141487,0.03124277,0.03138254,579558,-0.52821487,0.25115386,0.73332279,-0.48216893,-0.04604594,-0.5265619954252874,-0.5345655265747127,0.008003531149425279,White
370,14,767533,0.27404626,0.71814252,0.59845232,0.40154768,0.20209769,0.15616228,0.00100505,0.02241149,0.02339305,595989,-0.44409626,0.30538747,0.68272236,-0.37733489,-0.06676137,-0.4424433854252874,-0.4297314865747126,-0.012711898850574756,White
371,15,767751,0.48398427,0.5066358,0.07680769,0.92319231,0.00813801,0.89936976,0.00043388,0.01455163,0.01504855,539321,-0.02265153,0.58367772,0.4065315,0.17714622,-0.19979775,-0.02099865542528733,0.12474962342528732,-0.14574827885057465,Hispanic
372,16,766440,0.57308146,0.4119961,0.12810912,0.87189088,0.04083986,0.81045283,0.00291477,0.02056341,0.02503296,575002,0.16108536,0.66935858,0.31525674,0.35410184,-0.19301648,0.1627382345747127,0.30170524342528743,-0.1389670088505747,Hispanic
373,17,767351,0.47196715,0.5072591,0.61837109,0.38162891,0.06589225,0.19881127,0.00278827,0.09528704,0.02682505,572040,-0.03529195,0.49071051,0.48739876,0.00331175,-0.0386037,-0.03363907542528732,-0.04908484657471264,0.015445771149425323,White
374,18,766954,0.75510616,0.23124372,0.11804068,0.88195932,0.44233399,0.38313237,0.00300083,0.05732721,0.02366516,568177,0.52386244,0.8102133,0.17840777,0.63180553,-0.10794309,0.5255153145747126,0.5794089334252874,-0.053893618850574844,Black
375,19,767255,0.49723666,0.47502663,0.51557826,0.48442174,0.11928623,0.16176698,0.00203561,0.18374031,0.02403275,588031,0.02221003,0.52775786,0.45474997,0.07300789,-0.05079786,0.023862904574712636,0.020611293425287378,0.0032516111494252584,White
376,20,767280,0.62590194,0.3591186,0.19450525,0.80549475,0.07804182,0.70537644,0.00259186,0.02077453,0.02898411,580663,0.26678334,0.68130973,0.30360638,0.37770335,-0.11092001,0.2684362145747126,0.3253067534252873,-0.05687053885057467,Hispanic
377,21,767450,0.39908724,0.58728767,0.5166297,0.4833703,0.07177292,0.35024018,0.0038618,0.04710023,0.02810806,583925,-0.18820043,0.42041791,0.56383416,-0.14341625,-0.04478418,-0.1865475554252874,-0.1958128465747126,0.009265291149425224,White
378,22,766323,0.54153739,0.42529682,0.19436451,0.80563549,0.22450695,0.32133018,0.00160248,0.25843405,0.01962034,570989,0.11624057,0.61424496,0.37311499,0.24112997,-0.1248894,0.11789344457471264,0.18873337342528734,-0.07083992885057469,Hispanic
379,23,767424,0.24086667,0.74943632,0.35780589,0.64219411,0.04474481,0.56874594,0.00223446,0.01654756,0.02400472,557182,-0.50856965,0.27856267,0.70791394,-0.42935127,-0.07921838,-0.5069167754252875,-0.4817478665747126,-0.025168908850574857,Hispanic
380,24,766229,0.53628954,0.44249073,0.53044396,0.46955604,0.14646735,0.2067383,0.00184123,0.1006073,0.02424692,620780,0.09379881,0.57719121,0.40769803,0.16949318,-0.07569437,0.0954516845747126,0.11709658342528732,-0.021644898850574724,White
381,25,766086,0.27708093,0.71215804,0.69767742,0.30232258,0.08511555,0.16156278,0.00190367,0.02755236,0.03028231,589387,-0.43507711,0.29016066,0.69533659,-0.40517593,-0.02990118,-0.4334242354252874,-0.45757252657471265,0.02414829114942526,White
382,26,767288,0.27258301,0.71622039,0.72014788,0.27985212,0.06355974,0.14055868,0.00195851,0.03969191,0.03733476,576969,-0.44363738,0.28054673,0.70456486,-0.42401813,-0.01961925,-0.4419845054252874,-0.47641472657471257,0.0344302211494252,White
383,27,767198,0.23938758,0.75201299,0.53070723,0.46929277,0.07367995,0.360415,0.00111923,0.01773369,0.02409079,586116,-0.51262541,0.2633402,0.72448463,-0.46114443,-0.05148098,-0.5109725354252874,-0.5135410265747126,0.002568491149425166,White
384,28,766965,0.42198708,0.57089612,0.12703571,0.87296429,0.00994082,0.84999092,0.0008637,0.00704531,0.01528624,545327,-0.14890904,0.5110334,0.47861345,0.03241995,-0.18132899,-0.14725616542528736,-0.019976646574712667,-0.12727951885057467,Hispanic
385,29,766434,0.52760358,0.46032202,0.17187248,0.82812752,0.14010666,0.64581382,0.00151309,0.04008147,0.02816159,551851,0.06728156,0.58556466,0.40243733,0.18312733,-0.11584577,0.06893443457471261,0.13073073342528735,-0.06179629885057473,Hispanic
386,30,766658,0.7219504,0.26223721,0.17071115,0.82928885,0.4596472,0.32214017,0.00152142,0.04276036,0.02661491,554088,0.45971319,0.77026281,0.21807591,0.5521869,-0.09247371,0.46136606457471263,0.4997903034252873,-0.038424238850574645,Black
387,31,767161,0.35821595,0.6290923,0.53013827,0.46986173,0.19480467,0.21902417,0.00859897,0.03592966,0.03090952,573092,-0.27087635,0.39245487,0.58845281,-0.19599794,-0.07487841,-0.2692234754252874,-0.24839453657471267,-0.02082893885057472,White
388,32,766642,0.54844626,0.42686463,0.32070243,0.67929757,0.19343867,0.38635259,0.00161989,0.08738963,0.0302566,569793,0.12158163,0.59602696,0.38808802,0.20793894,-0.08635731,0.12323450457471259,0.1555423434252874,-0.03230783885057479,Hispanic
389,33,766976,0.57770426,0.39262864,0.22913794,0.77086206,0.1334568,0.51086732,0.00186786,0.11759233,0.03184722,566423,0.18507562,0.64886422,0.33607663,0.31278759,-0.12771197,0.18672849457471263,0.2603909934252874,-0.07366249885057471,Hispanic
390,34,767030,0.45930819,0.5310087,0.19998519,0.80001481,0.02712461,0.74720952,0.00135226,0.01982204,0.018669,567197,-0.07170051,0.52613104,0.4604733,0.06565774,-0.13735825,-0.07004763542528734,0.013261143425287378,-0.08330877885057472,Hispanic
391,35,767372,0.5466931,0.4391734,0.28003319,0.71996681,0.11427612,0.54280587,0.00429579,0.05998991,0.03028322,568929,0.1075197,0.59257776,0.39066902,0.20190874,-0.09438904,0.1091725745747127,0.14951214342528735,-0.04033956885057464,Hispanic
392,36,767372,0.33144733,0.65572382,0.56857655,0.43142345,0.11017699,0.25083091,0.00175987,0.04883948,0.02754554,581292,-0.32427649,0.35156556,0.63308602,-0.28152046,-0.04275603,-0.32262361542528734,-0.33391705657471266,0.011293441149425341,White
393,37,766517,0.72416167,0.25035672,0.5677092,0.4322908,0.08247134,0.224851,0.00240398,0.10907905,0.02425354,622301,0.47380495,0.74702866,0.23092692,0.51610174,-0.04229679,0.47545782457471264,0.46370514342528735,0.011752681149425313,White
394,38,766721,0.49399076,0.48603229,0.3075161,0.6924839,0.18834183,0.37124795,0.00189544,0.12673837,0.02751737,566624,0.00795847,0.53868447,0.44734447,0.09134,-0.08338153,0.00961134457471264,0.038943403425287335,-0.029332058850574695,Hispanic
395,1,818232,0.3391689,0.62846831,0.81006177,0.18993823,0.01692132,0.11866982,0.00913895,0.02868766,0.02132888,571291,-0.28929941,0.32037504,0.61929603,-0.29892099,0.00962158,-0.2876465354252874,-0.3513175865747126,0.06367105114942526,White
396,2,818197,0.24713308,0.72975884,0.83663347,0.16336653,0.00839648,0.09688905,0.00910859,0.01536344,0.03523512,564522,-0.48262576,0.24104483,0.71363859,-0.47259376,-0.010032,-0.4809728854252874,-0.5249903565747126,0.044017471149425245,White
397,3,817416,0.34951568,0.61941277,0.78054218,0.21945782,0.01459133,0.12973355,0.01866415,0.04200319,0.01889258,564719,-0.26989709,0.32795745,0.60787555,-0.2799181,0.01002101,-0.2682442154252873,-0.3323146965747127,0.0640704811494254,White
398,4,817771,0.61204922,0.35954119,0.67701866,0.32298134,0.02763669,0.1938289,0.02180206,0.06014091,0.02570732,623519,0.25250803,0.60493738,0.34871729,0.25622009,-0.00371206,0.2541609045747126,0.20382349342528733,0.05033741114942527,White
399,1,784563,0.42408323,0.56017517,0.73043461,0.26956539,0.15400094,0.04517632,0.00190339,0.04840331,0.02129135,615743,-0.13609194,0.42196902,0.55948407,-0.13751505,0.0014231100000000607,-0.13443906542528733,-0.18991164657471266,0.05547258114942535,White
400,2,784861,0.50489267,0.47862314,0.59969373,0.40030627,0.23993336,0.07126462,0.00406494,0.07428293,0.02254941,608619,0.02626953,0.51603162,0.46291704,0.05311458,-0.02684505,0.027922404574712685,0.0007179834252873801,0.027204421149425305,White
401,3,785238,0.63661936,0.34628093,0.43324575,0.56675425,0.45277359,0.06540153,0.00371773,0.03938716,0.02278573,615429,0.29033843,0.65517466,0.32516774,0.33000692,-0.03966849,0.2919913045747126,0.2776103234252874,0.01438098114942523,Black
402,4,784544,0.66880435,0.31258713,0.45727425,0.54272575,0.41029626,0.08090689,0.00174157,0.04065366,0.01856301,629316,0.35621722,0.68348856,0.30017992,0.38330864,-0.02709142,0.3578700945747127,0.3309120434252874,0.02695805114942531,Minority
403,5,783995,0.40769205,0.57818341,0.6876441,0.3123559,0.23206164,0.03931255,0.00120032,0.02376315,0.01770515,620667,-0.17049136,0.4112352,0.5709893,-0.1597541,-0.01073726,-0.16883848542528734,-0.21215069657471264,0.043312211149425316,White
404,6,784770,0.37761169,0.6062418,0.80634111,0.19365889,0.08707383,0.06434579,0.00120289,0.02305245,0.01941648,622667,-0.22863011,0.38501669,0.59550808,-0.21049139,-0.01813872,-0.22697723542528742,-0.26288798657471263,0.035910751149425234,White
405,7,784348,0.51630512,0.46246596,0.63797295,0.36202705,0.14787478,0.12567002,0.00225365,0.07243523,0.02206569,596809,0.05383916,0.54646108,0.43319123,0.11326985,-0.05943069,0.055492034574712586,0.06087325342528742,-0.005381218850574833,White
406,8,785050,0.72673879,0.23922957,0.53078226,0.46921774,0.11518174,0.16516256,0.00210191,0.1789345,0.01764809,625620,0.48750922,0.76294478,0.21521222,0.54773256,-0.06022334,0.4891620945747126,0.4953359634252874,-0.006173868850574783,White
407,9,784498,0.26854874,0.72013184,0.87194742,0.12805258,0.06362488,0.0240739,0.00092778,0.02013161,0.01755131,640237,-0.4515831,0.27850587,0.70695462,-0.42844875,-0.02313435,-0.4499302254252873,-0.4808453465747126,0.030915121149425316,White
408,10,784451,0.60194819,0.36240791,0.52710621,0.47289379,0.08608636,0.12912268,0.00200241,0.24660808,0.01467689,583298,0.23954028,0.65028716,0.32947187,0.32081529,-0.08127501,0.24119315457471263,0.26841869342528735,-0.027225538850574695,White
409,11,785075,0.63196774,0.33423545,0.44391621,0.55608379,0.19429165,0.20187881,0.00309214,0.1521131,0.0206546,586649,0.29773229,0.67533363,0.30571534,0.36961829,-0.071886,0.29938516457471265,0.3172216934252874,-0.01783652885057472,Minority
410,1,643077,0.63234241,0.32019255,0.90402721,0.09597279,0.01723224,0.02118853,0.00098764,0.02224099,0.0243669,524482,0.31214986,0.66086417,0.30673765,0.35412652,-0.04197666,0.31380273457471264,0.30172992342528737,0.012072811149425287,White
411,1,770766,0.53744521,0.42410668,0.77824551,0.22175449,0.02106462,0.09249672,0.00785809,0.05523209,0.04342603,607654,0.11333853,0.53671362,0.42774251,0.10897111,0.00436742,0.11499140457471264,0.05657451342528734,0.0584168911494253,White
412,2,770269,0.68017383,0.27905254,0.63229376,0.36770624,0.05018062,0.09286578,0.00983791,0.19045461,0.02588966,602364,0.40112129,0.68699917,0.28049936,0.40649981,-0.005378520000000053,0.4027741645747126,0.3541032134252874,0.04867095114942523,White
413,3,770776,0.46655858,0.49977227,0.78325271,0.21674729,0.02538673,0.0889563,0.01173328,0.0511457,0.038801,593696,-0.03321369,0.46305717,0.50527957,-0.0422224,0.00900871,-0.031560815425287374,-0.09461899657471264,0.06305818114942527,White
414,4,770826,0.36268554,0.60514528,0.61565802,0.38434198,0.01335822,0.29123664,0.00369543,0.02399469,0.0585412,566917,-0.24245974,0.37955261,0.59049643,-0.21094382,-0.03151592,-0.2408068654252874,-0.2633404165747126,0.0225335511494252,White
415,5,770839,0.44729199,0.51660289,0.76995919,0.23004081,0.02837663,0.11553724,0.00895675,0.03928253,0.03812736,600776,-0.0693109,0.45250608,0.51046557,-0.05795949,-0.01135141,-0.06765802542528741,-0.1103560865747127,0.04269806114942528,White
416,6,770534,0.57604628,0.38622739,0.76389916,0.23610084,0.03543929,0.07375453,0.01382384,0.06535389,0.05080502,620667,0.18981889,0.56414034,0.39874159,0.16539875,0.02442014,0.19147176457471266,0.1130021534252874,0.07846961114942527,White
417,7,770422,0.86513352,0.09465516,0.61807049,0.38192951,0.07597852,0.07647633,0.00690991,0.20396783,0.02304977,656883,0.77047836,0.87864767,0.09704835,0.78159932,-0.01112096,0.7721312345747127,0.7292027234252874,0.04292851114942533,White
418,8,770268,0.53812631,0.42201508,0.68890304,0.31109696,0.02702109,0.08521178,0.00770486,0.16202355,0.02820711,582619,0.11611123,0.54727391,0.42021382,0.12706009,-0.01094886,0.11776410457471266,0.07466349342528737,0.04310061114942528,White
419,9,770171,0.64275795,0.31887859,0.45327537,0.54672463,0.11614251,0.13683323,0.02424167,0.25548102,0.02957565,596741,0.32387936,0.66905901,0.30257915,0.36647986,-0.0426005,0.32553223457471264,0.31408326342528736,0.0114489711494253,Minority
420,10,770410,0.57186505,0.3904997,0.6307003,0.3692997,0.10365175,0.10712106,0.02759519,0.10838034,0.03803666,596372,0.18136535,0.57305627,0.39001902,0.18303725,-0.0016719000000000594,0.18301822457471262,0.1306406534252874,0.05237757114942523,White
421,1,737410,0.51259603,0.46800226,0.76041079,0.23958921,0.07738526,0.10361848,0.00113629,0.04055358,0.01890183,578198,0.04459377,0.51378386,0.4685219,0.04526196,-0.0006681900000000129,0.04624664457471262,-0.007134636574712652,0.05338128114942527,White
422,2,735800,0.66703189,0.3158231,0.81301344,0.18698656,0.05013788,0.06073883,0.0011324,0.05776626,0.01501459,586363,0.35120879,0.6718479,0.31136616,0.36048174,-0.009272950000000113,0.3528616645747126,0.3080851434252874,0.04477652114942517,White
423,3,737594,0.49836515,0.48602274,0.89431668,0.10568332,0.02343715,0.04023328,0.00102957,0.02052378,0.01590024,575966,0.01234241,0.51440986,0.46724052,0.04716934,-0.03482693,0.013995284574712615,-0.005227256574712638,0.019222541149425253,White
424,4,736316,0.70729982,0.27296563,0.48772722,0.51227278,0.30791251,0.1441576,0.00139455,0.05102949,0.01976244,557168,0.43433419,0.71806582,0.26535281,0.45271301,-0.01837882,0.43598706457471265,0.40031641342528734,0.035670651149425324,Minority
425,5,736868,0.33986477,0.645823,0.90811083,0.09188917,0.01321647,0.04207814,0.00084867,0.01687162,0.013765,579731,-0.30595823,0.3397813,0.64459645,-0.30481515,-0.001143080000000074,-0.3043053554252874,-0.3572117465747126,0.05290639114942521,White
426,6,737611,0.36956968,0.61489035,0.90427974,0.09572026,0.01229966,0.02968459,0.00095013,0.0197221,0.02915057,576764,-0.24532067,0.37578251,0.60774832,-0.23196581,-0.01335486,-0.24366779542528738,-0.2843624065747126,0.04069461114942526,White
427,7,736083,0.37411015,0.6089235,0.92089931,0.07910069,0.01003097,0.0172165,0.00102039,0.01012685,0.03353073,584091,-0.23481335,0.38912705,0.59360608,-0.20447903,-0.03033432,-0.23316047542528734,-0.2568756265747127,0.02371515114942537,White
428,8,736036,0.4734085,0.51122731,0.84507656,0.15492344,0.02873947,0.05832211,0.00116547,0.03831929,0.02695207,574019,-0.03781881,0.47271879,0.50757038,-0.03485159,-0.00296722,-0.036165935425287336,-0.08724818657471263,0.051082251149425294,White
