id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct_2,RepPct_2,Margin_2,Swing,Majority,Lean
TX-37,570820,0.72444655,0.25060875,0.40945195,0.59054805,0.13336809,0.35719366,0.00276322,0.08930007,0.03099185,452732,0.47383780,0.75727468,0.22013938,0.53713530,-0.06329750,Minority,0.489936966666667
TX-38,571261,0.37374477,0.60953286,0.53457481,0.46542519,0.1262555,0.23145292,0.00250504,0.08967141,0.02639708,419554,-0.23578809,0.38196543,0.60365049,-0.22168506,-0.01410303,White,-0.23608708
TX-39,571973,0.42046228,0.5701069,0.30632537,0.69367463,0.03685466,0.62174834,0.00175993,0.02469218,0.02209617,432971,-0.14964462,0.46423316,0.52143326,-0.05720010,-0.09244452,Hispanic,-0.12382978
TX-40,571462,0.54940003,0.43556023,0.32204622,0.67795378,0.08910773,0.51317452,0.00398812,0.07115317,0.02956926,437549,0.11383980,0.58481507,0.39857243,0.18624264,-0.07240284,Hispanic,0.13297408
TX-41,571368,0.5144593,0.46003841,0.41885948,0.58114052,0.14155574,0.2202443,0.00197991,0.20396653,0.02491555,446990,0.05442089,0.5566776,0.42741077,0.12926683,-0.07484594,Minority,0.0743695366666666
TX-42,570911,0.49953729,0.46434283,0.48553387,0.51446613,0.11891894,0.16913757,0.00183826,0.20812167,0.02359095,443899,0.03519446,0.53622113,0.44598136,0.09023977,-0.05504531,Minority,0.0485428966666667
TX-43,571234,0.48142458,0.49430294,0.51770754,0.48229246,0.1317039,0.15738188,0.00228725,0.17214901,0.02540804,414908,-0.01287836,0.5108426,0.47207552,0.03876708,-0.05164544,White,-0.000663213333333352
TX-44,571347,0.54361472,0.43966829,0.42691323,0.57308677,0.08022468,0.44698574,0.00750793,0.03137643,0.03235694,428347,0.10394643,0.57597496,0.40345401,0.17252095,-0.06857452,Hispanic,0.121804603333333
TX-45,570611,0.63362105,0.35147057,0.27232965,0.72767035,0.28448832,0.38764493,0.00219881,0.04743449,0.02442172,421592,0.28215048,0.67853393,0.30613276,0.37240117,-0.09025069,Hispanic,0.307234043333333
TX-46,572277,0.38109175,0.60435339,0.54276959,0.45723041,0.13686781,0.24386291,0.00326037,0.05251571,0.0324241,428786,-0.22326164,0.39550207,0.58988744,-0.19438537,-0.02887627,White,-0.218636216666667
TX-47,570949,0.56417679,0.41803622,0.2977641,0.7022359,0.08883774,0.54599317,0.00140093,0.06113805,0.03173957,429716,0.14614057,0.59896695,0.38527664,0.21369031,-0.06754974,Hispanic,0.16365715
TX-48,570588,0.56883884,0.41010488,0.39070223,0.60929777,0.1277078,0.3301947,0.00181471,0.14384553,0.02225539,446903,0.15873396,0.59775689,0.38881134,0.20894555,-0.05021159,Minority,0.170471156666667
TX-49,570997,0.48524465,0.49514984,0.30205504,0.69794496,0.19774992,0.36616402,0.00205097,0.12758854,0.02770126,417851,-0.00990519,0.53131374,0.45480351,0.07651023,-0.08641542,Hispanic,0.01389995
TX-50,571984,0.37308013,0.60600746,0.47024297,0.52975703,0.13652286,0.26284427,0.00142627,0.11550112,0.02142786,413667,-0.23292733,0.39213932,0.59306521,-0.20092589,-0.03200144,Minority,-0.227260183333333
TX-51,571523,0.17032308,0.82126954,0.75768254,0.24231746,0.03071698,0.1708393,0.00238583,0.01099106,0.03032593,455188,-0.65094646,0.17972007,0.80773772,-0.62801765,-0.02292881,White,-0.648303523333333
UT-1,545471,0.25467624,0.71591638,0.84948477,0.15051523,0.00793282,0.09633434,0.0066187,0.01709162,0.02453565,374394,-0.46124014,0.23582817,0.71058824,-0.47476007,0.01351993,White,-0.470746783333333
UT-2,545664,0.22766391,0.74952218,0.83275669,0.16724331,0.00953779,0.09473271,0.01072471,0.01630612,0.03802107,376607,-0.52185827,0.22061706,0.73451596,-0.51389890,-0.00795937,White,-0.524205146666667
UT-3,545743,0.31650615,0.65144676,0.79569295,0.20430705,0.0130593,0.12171325,0.01837602,0.03677862,0.01858061,376360,-0.33494061,0.29300944,0.63744127,-0.34443183,0.00949122,White,-0.34310435
UT-4,544948,0.57558411,0.39885369,0.80088303,0.19911697,0.01926837,0.09431412,0.01003732,0.05721128,0.01676749,414254,0.17673042,0.56190958,0.39309359,0.16881599,0.00791443,White,0.169092276666667
UT-5,544824,0.56027506,0.40795557,0.58826132,0.41173868,0.03112869,0.2706692,0.03163818,0.05936197,0.03140704,402362,0.15231949,0.56307354,0.38676743,0.17630611,-0.02398662,White,0.15531503
UT-6,544966,0.37832624,0.58980808,0.78512605,0.21487395,0.02077227,0.13439751,0.01098733,0.03239895,0.02287186,380074,-0.21148184,0.35737115,0.58020639,-0.22283524,0.01135340,White,-0.220266306666667
VA-1,575424,0.42538992,0.5588237,0.72555625,0.27444375,0.16223607,0.04116866,0.00216026,0.0494585,0.02140603,452723,-0.13343378,0.4229445,0.55870347,-0.13575897,0.00232519,White,-0.139208843333333
VA-2,575554,0.5086902,0.47455267,0.60321768,0.39678232,0.22129459,0.07812149,0.00438553,0.08336501,0.0223544,449889,0.03413753,0.52025778,0.45809221,0.06216557,-0.02802804,White,0.03848021
VA-3,575804,0.68772704,0.29431466,0.40002118,0.59997882,0.4795277,0.07137893,0.00415425,0.04154248,0.02312083,453271,0.39341238,0.7060057,0.27358713,0.43241857,-0.03900619,Black,0.401414443333333
VA-4,574531,0.69196371,0.28837099,0.44892019,0.55107981,0.41271748,0.0911635,0.00156207,0.03764378,0.0191299,454524,0.40359272,0.7034208,0.2791792,0.42424160,-0.02064888,Minority,0.40547568
VA-5,575619,0.34270862,0.64563768,0.69394058,0.30605942,0.24767128,0.02809535,0.00093192,0.01236462,0.01768496,464632,-0.30292906,0.36635887,0.6169479,-0.25058903,-0.05234003,White,-0.290482383333333
VA-6,575591,0.41051702,0.57263956,0.80383233,0.19616767,0.10067922,0.03882351,0.00118714,0.03644709,0.01851764,465826,-0.16212254,0.41685199,0.56277349,-0.14592150,-0.01620104,White,-0.161722193333333
VA-7,576246,0.54309471,0.43217056,0.48266615,0.51733385,0.24511825,0.18107553,0.0033132,0.07950981,0.02628724,425872,0.11092415,0.56262006,0.41791909,0.14470097,-0.03377682,Minority,0.11718309
VA-8,575865,0.74521517,0.2232564,0.59196107,0.40803893,0.11953588,0.13086447,0.00213951,0.14681354,0.01593394,462723,0.52195877,0.77066452,0.20609028,0.56457424,-0.04261547,White,0.531163926666667
VA-9,575371,0.22637166,0.76461093,0.88824532,0.11175468,0.06465521,0.02123055,0.00089947,0.00612966,0.017419,468052,-0.53823927,0.23745878,0.75056651,-0.51310773,-0.02513154,White,-0.53486209
VA-10,574993,0.58802735,0.37553444,0.53330516,0.46669484,0.08701082,0.13510825,0.00202533,0.23309811,0.0152149,421166,0.21249291,0.63718222,0.34275054,0.29443168,-0.08193877,White,0.234805833333333
VA-11,574450,0.66641529,0.29701881,0.44898485,0.55101515,0.13779314,0.20240442,0.00260288,0.20253901,0.01968245,438360,0.36939648,0.72132521,0.25909987,0.46222534,-0.09282886,Minority,0.395339433333333
VA-12,574889,0.5193168,0.46656403,0.51736461,0.48263539,0.38710627,0.0490192,0.00275046,0.03135255,0.02188637,451925,0.05275277,0.53627366,0.44742181,0.08885185,-0.03609908,White,0.0597857966666667
VA-13,575335,0.55706426,0.42298404,0.72201847,0.27798153,0.13026859,0.05631036,0.00130512,0.07420598,0.01553534,452066,0.13408022,0.5526555,0.42770429,0.12495121,0.00912901,White,0.126037216666667
VA-14,575892,0.35973419,0.62400526,0.79881307,0.20118693,0.07138712,0.08706983,0.00142307,0.02319164,0.02060343,449731,-0.26427107,0.37189554,0.60832472,-0.23642918,-0.02784189,White,-0.25999044
VA-15,575829,0.57304977,0.39518151,0.50377164,0.49622836,0.11127485,0.17407332,0.00216673,0.19977711,0.0185128,434294,0.17786826,0.63475651,0.34557608,0.28918043,-0.11131217,White,0.209972316666667
VT-1,643077,0.63234241,0.32019255,0.90402721,0.09597279,0.01723224,0.02118853,0.00098764,0.02224099,0.0243669,524482,0.31214986,0.66086417,0.30673765,0.35412652,-0.04197666,White,0.32114208
WA-1,591969,0.55914551,0.40308859,0.7710278,0.2289722,0.02124574,0.09600345,0.00789273,0.05726484,0.04571917,470306,0.15605692,0.55564184,0.41021366,0.14542818,0.01062874,White,0.147514006666667
WA-2,592767,0.67959718,0.28014497,0.6178603,0.3821397,0.05751594,0.10011133,0.01113066,0.18934609,0.02794831,464393,0.39945221,0.68665217,0.28100788,0.40564429,-0.00619208,White,0.396516236666667
WA-3,592791,0.502111,0.46406037,0.76825121,0.23174879,0.02935548,0.09401452,0.01343599,0.0600286,0.03614386,454600,0.03805063,0.49620174,0.47183085,0.02437089,0.01367974,White,0.0284907166666666
WA-4,592365,0.35859473,0.60939232,0.64693161,0.35306839,0.01499709,0.26773759,0.00480924,0.02081903,0.04870452,444353,-0.25079759,0.37323653,0.59679227,-0.22355574,-0.02724185,White,-0.246716973333333
WA-5,592300,0.46098271,0.50180701,0.81825802,0.18174198,0.02954752,0.05770587,0.00963837,0.04287102,0.03968109,466469,-0.04082430,0.46392412,0.49824464,-0.03432052,-0.00650378,White,-0.0436563733333334
WA-6,592446,0.55177137,0.4119525,0.7875483,0.2124517,0.02802763,0.06773118,0.01175687,0.05326598,0.05218057,481846,0.13981887,0.53751869,0.42588459,0.11163410,0.02818477,White,0.125423946666667
WA-7,592480,0.87221584,0.08908162,0.66053118,0.33946882,0.05406235,0.07346647,0.00621223,0.18497966,0.02246793,508191,0.78313422,0.88289064,0.09207161,0.79081903,-0.00768481,White,0.780695823333333
WA-8,592236,0.67233299,0.2865911,0.52691631,0.47308369,0.05966707,0.08439007,0.01019085,0.3035915,0.01978617,463455,0.38574189,0.69011605,0.28026563,0.40985042,-0.02410853,White,0.388778066666667
WA-9,593613,0.71027171,0.24929674,0.44982418,0.55017582,0.14889269,0.14513781,0.025801,0.21573774,0.03310004,469788,0.46097497,0.7330569,0.24094379,0.49211311,-0.03113814,Minority,0.46635435
WA-10,593136,0.61873935,0.34127768,0.66561186,0.33438814,0.09029868,0.09822582,0.02158753,0.09890498,0.03798814,466751,0.27746167,0.61508248,0.34762356,0.26745892,0.01000275,White,0.26912742
WA-11,593088,0.56921105,0.38866316,0.71104331,0.28895669,0.02465285,0.0699091,0.0067063,0.15673942,0.02779192,443762,0.18054789,0.57667654,0.38771343,0.18896311,-0.00841522,White,0.178352963333333
WA-12,592635,0.38295696,0.58424843,0.65416908,0.34583092,0.01353377,0.25348207,0.00402453,0.02609711,0.05355916,441045,-0.20129147,0.39708451,0.57231804,-0.17523353,-0.02605794,White,-0.19760549
WA-13,593455,0.46729807,0.49679659,0.67850933,0.32149067,0.07417784,0.098886,0.02570209,0.09235541,0.04118693,449730,-0.02949852,0.4756384,0.48840637,-0.01276797,-0.01673055,White,-0.02892167
WI-1,589071,0.46997454,0.51456178,0.77463286,0.22536714,0.07827796,0.10857855,0.00113453,0.01814806,0.01966876,458341,-0.04458724,0.4840792,0.49814588,-0.01406668,-0.03052056,White,-0.03941372
WI-2,589732,0.72728302,0.25516513,0.79629316,0.20370684,0.05599046,0.06052123,0.00125878,0.0692649,0.01526011,471884,0.47211789,0.73368132,0.24972828,0.48395304,-0.01183515,White,0.47106294
WI-3,589730,0.50288393,0.48182731,0.91125804,0.08874196,0.01443289,0.03011826,0.00097247,0.02145071,0.01659923,460684,0.02105662,0.51756311,0.46398602,0.05357709,-0.03252047,White,0.0268967766666666
WI-4,589694,0.72459687,0.25645848,0.47523978,0.52476022,0.36837353,0.09750755,0.00140369,0.05057545,0.01648446,447391,0.46813839,0.73436621,0.24933993,0.48502628,-0.01688789,Minority,0.468767686666667
WI-5,589503,0.34989706,0.63547275,0.90810226,0.09189774,0.01732231,0.03581644,0.00081509,0.0194757,0.01271499,462525,-0.28557569,0.34620735,0.63846207,-0.29225472,0.00667903,White,-0.292802033333333
WI-6,589242,0.34548696,0.64076616,0.9123075,0.0876925,0.00743393,0.02344598,0.00078676,0.01884745,0.03239241,458842,-0.29527920,0.35160006,0.63251772,-0.28091766,-0.01436154,White,-0.29549202
WI-7,589020,0.39340054,0.58839901,0.91703747,0.08296253,0.01125373,0.01722732,0.00105303,0.01118524,0.0350368,467223,-0.19499847,0.40982276,0.57227399,-0.16245123,-0.03254724,White,-0.18914939
WI-8,589097,0.48609195,0.49852357,0.84385334,0.15614666,0.03098928,0.05856943,0.0011981,0.03524361,0.02917035,459062,-0.01243162,0.48510133,0.49488209,-0.00978076,-0.00265086,White,-0.016548
WI-9,589802,0.53159686,0.44653857,0.73842538,0.26157462,0.04995794,0.14383612,0.0011295,0.05074057,0.02148642,461268,0.08505829,0.53302528,0.44933857,0.08368671,0.00137158,White,0.0796010966666666
WI-10,588827,0.37469132,0.60917363,0.89430421,0.10569579,0.01850649,0.04222499,0.00108583,0.02292509,0.01740991,465080,-0.23448231,0.37956227,0.60320488,-0.22364261,-0.01083970,White,-0.235869076666667
WV-1,598217,0.29476214,0.6848305,0.90999244,0.09000756,0.03298158,0.01596885,0.00094032,0.01359734,0.01964521,482815,-0.39006836,0.30620049,0.67567669,-0.36947620,-0.02059216,White,-0.388204306666667
WV-2,598336,0.25950965,0.72282651,0.8868186,0.1131814,0.05423579,0.02263164,0.00085211,0.01041098,0.02124168,474115,-0.46331686,0.27643639,0.7079598,-0.43152341,-0.03179345,White,-0.457719043333333
WV-3,597163,0.29064779,0.69019417,0.91013903,0.08986097,0.04479393,0.01059449,0.00063865,0.00996634,0.01993899,476002,-0.39954638,0.30879225,0.67476996,-0.36597771,-0.03356867,White,-0.393356823333333
WY-AL,576851,0.25841857,0.71598005,0.83845451,0.16154549,0.01343191,0.08644868,0.00228623,0.01477329,0.04176627,441337,-0.45756148,0.26553574,0.69936227,-0.43382653,-0.02373495,White,-0.45464983
