id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct_2,RepPct_2,Margin_2,Lean,Majority
ID-02,919285,0.40898809,0.56181611,0.79775065,0.20224935,0.01584683,0.11058837,0.00494954,0.03191278,0.03706711,698247,-0.15282802,0.43708413,0.53043199,-0.09334786,-0.1380013,White
IL-01,753672,0.60303391,0.37698313,0.43260707,0.56739293,0.47085472,0.08151673,0.00031628,0.01086332,0.00619352,537497,0.22605078,0.66104617,0.32445084,0.33659533,0.25789896,Black
IL-02,753734,0.6009219,0.38101429,0.42423532,0.57576468,0.47478236,0.08746391,0.00026564,0.00806635,0.00607312,545848,0.21990761,0.64404523,0.34142559,0.30261964,0.24247829,Black
IL-03,753717,0.60779544,0.36611416,0.48970649,0.51029351,0.06397685,0.37281935,0.00024597,0.06798677,0.00409467,483800,0.24168128,0.67367399,0.30848473,0.36518926,0.27785061,Minority
IL-04,753658,0.58397364,0.3858948,0.32447058,0.67552942,0.06901389,0.55100193,0.00017702,0.05217271,0.00318405,446287,0.19807884,0.69844158,0.28402192,0.41441966,0.26519245,Hispanic
IL-05,753634,0.60857312,0.36967184,0.73194044,0.26805956,0.04963565,0.12305474,0.00009269,0.08943352,0.00522939,539451,0.23890128,0.63414739,0.34654619,0.2876012,0.25013459,White
IL-06,753707,0.53277405,0.4332562,0.74706243,0.25293757,0.08464942,0.10755937,0.00019993,0.05466838,0.00535788,545178,0.09951785,0.55942603,0.42223678,0.13718925,0.10707498,White
IL-07,753657,0.83346298,0.14686304,0.35779845,0.64220155,0.46185309,0.09711444,0.00033202,0.07695428,0.0049678,557188,0.68659994,0.86964234,0.11487997,0.75476237,0.70432075,Black
IL-08,753747,0.56412104,0.41063638,0.76978666,0.23021334,0.02989376,0.10715529,0.00027012,0.08896604,0.00405939,525695,0.15348466,0.58208208,0.39865583,0.18342625,0.15846519,White
IL-09,753670,0.57307845,0.40246291,0.6905116,0.3094884,0.07058517,0.11550595,0.00063055,0.11496087,0.00595221,526527,0.17061554,0.61009497,0.37218398,0.23791099,0.18804736,White
IL-10,753588,0.56595768,0.41191255,0.71005178,0.28994822,0.09207713,0.14914454,0.00039557,0.03814791,0.008047,530881,0.15404513,0.58701994,0.39299679,0.19402315,0.16237114,White
IL-11,753608,0.53724024,0.43512417,0.69959671,0.30040329,0.06321313,0.16615152,0.00029698,0.06531847,0.00593959,528656,0.10211607,0.56183286,0.41601117,0.14582169,0.11168461,White
IL-12,753731,0.26140783,0.71925591,0.90771098,0.09228902,0.04941606,0.01914406,0.00021068,0.00793669,0.01471119,579083,-0.45784808,0.26643833,0.7157021,-0.44926377,-0.45998664,White
IL-13,753634,0.56144203,0.41071381,0.70849715,0.29150285,0.20805825,0.03923224,0.00029729,0.03201275,0.01267809,568461,0.15072822,0.56331603,0.41303826,0.15027777,0.14557807,White
IL-14,753627,0.53532969,0.4355207,0.65547745,0.34452255,0.10946346,0.14621347,0.00015199,0.08401414,0.00394612,526340,0.09980899,0.57148368,0.40871332,0.16277036,0.11579611,White
IL-15,753640,0.28153073,0.69679873,0.9341937,0.0658063,0.02750831,0.02092596,0.00033361,0.00693844,0.01022789,578516,-0.415268,0.28914488,0.69035422,-0.40120934,-0.41558178,White
IL-16,753764,0.57168495,0.40605413,0.72550223,0.27449777,0.03702759,0.13866602,0.00044106,0.09273869,0.00528116,521476,0.16563082,0.60211362,0.37844377,0.22366985,0.17997716,White
IL-17,753720,0.53180975,0.44287333,0.75442147,0.24557853,0.13491231,0.07553457,0.00058851,0.02473892,0.00829324,553945,0.08893642,0.54113937,0.43484212,0.10629725,0.08972336,White
IN-01,753749,0.50147001,0.48260627,0.61162017,0.38837983,0.18368432,0.14749993,0.0056039,0.0410878,0.02047936,581024,0.01886374,0.53630539,0.44603144,0.09027395,0.03766714,White
IN-02,754525,0.50156783,0.48172593,0.70900515,0.29099485,0.13702598,0.09627699,0.0013481,0.03635729,0.02131039,578591,0.0198419,0.51612851,0.46394776,0.05218075,0.02562152,White
IN-03,753856,0.28477514,0.69848311,0.90142472,0.09857528,0.02912856,0.03655953,0.00091236,0.01153482,0.01763072,567759,-0.41370797,0.28585476,0.69452106,-0.4086663,-0.41702741,White
IN-04,753493,0.33747889,0.64452216,0.86305057,0.13694943,0.05133835,0.04043347,0.00113363,0.02033027,0.02002459,572496,-0.30704327,0.33242479,0.64588455,-0.31345976,-0.3141821,White
IN-05,753999,0.56904184,0.41295708,0.63660819,0.36339181,0.18695122,0.09363765,0.00127155,0.06695108,0.01714642,564666,0.15608476,0.57394037,0.40672295,0.16721742,0.15479565,White
IN-06,753627,0.27492035,0.70834301,0.87902685,0.12097315,0.02588281,0.05852631,0.00084184,0.01134156,0.02056035,578492,-0.43342266,0.28715316,0.69264112,-0.40548796,-0.42911109,White
IN-07,753747,0.56314166,0.42062483,0.6591511,0.3408489,0.20276925,0.07523519,0.00136283,0.04409102,0.0203703,582613,0.14251683,0.57216897,0.40920089,0.16296808,0.14433391,White
IN-08,754027,0.31164271,0.67161476,0.891947,0.108053,0.04634575,0.02472593,0.00149073,0.01327994,0.01838052,585620,-0.35997205,0.32581847,0.65568615,-0.32986768,-0.35493726,White
IN-09,754505,0.28623518,0.69647196,0.89421281,0.10578719,0.02980985,0.03539199,0.00105966,0.01598265,0.02118118,581318,-0.41023678,0.29481245,0.6861083,-0.39129585,-0.40892314,White
KS-01,734609,0.24026807,0.74142883,0.8033938,0.1966062,0.02656465,0.12652771,0.00211054,0.01323637,0.03047933,554835,-0.50116076,0.24710701,0.73207487,-0.48496786,-0.50076313,White
KS-02,734867,0.31130921,0.67086781,0.83279579,0.16720421,0.03309401,0.06476587,0.00198629,0.02222654,0.04424628,551278,-0.3595586,0.31333546,0.66400469,-0.35066923,-0.36159548,White
KS-03,734576,0.54361825,0.4388497,0.70493864,0.29506136,0.09667427,0.11584368,0.00197674,0.05650374,0.02588748,558494,0.10476855,0.54737256,0.43202416,0.1153484,0.10329517,White
KS-04,733828,0.54244089,0.4389942,0.68251967,0.31748033,0.10837086,0.1256966,0.00282978,0.04919348,0.03919895,564709,0.10344669,0.54922115,0.42541148,0.12380967,0.10523435,White
KY-01,750514,0.25978054,0.72699786,0.8440866,0.1559134,0.08084411,0.03475103,0.00205181,0.01588683,0.02100944,578026,-0.46721732,0.2836158,0.70091934,-0.41730354,-0.45557939,White
KY-02,750568,0.28504019,0.6997009,0.87136541,0.12863459,0.05759924,0.03114005,0.00172874,0.01447823,0.02183585,573827,-0.41466071,0.30606984,0.67625872,-0.37018888,-0.40483677,White
KY-03,751021,0.53483076,0.44560999,0.72959146,0.27040854,0.174877,0.046549,0.0018882,0.0279277,0.01930126,586801,0.08922077,0.55413688,0.42684377,0.12729311,0.09691155,White
KY-04,751379,0.52247526,0.45764217,0.71102795,0.28897205,0.14979265,0.07742636,0.00263376,0.04345446,0.01916573,588133,0.06483309,0.53934017,0.43987075,0.09946942,0.07137853,White
KY-05,751188,0.1539002,0.83480342,0.93931023,0.06068977,0.01988228,0.01437484,0.00059767,0.00525057,0.01823484,583937,-0.68090322,0.1739937,0.81400004,-0.64000634,-0.67227093,White
KY-06,751166,0.2726236,0.7115104,0.91215613,0.08784387,0.02980411,0.02420373,0.00098922,0.01065118,0.01915642,573176,-0.4388868,0.2902091,0.6932393,-0.4030302,-0.4319346,White
LA-01,775990,0.23948166,0.7434051,0.74470333,0.25529667,0.12495818,0.08160995,0.00100202,0.02592844,0.02045301,588813,-0.50392344,0.23379457,0.74776143,-0.51396686,-0.51227125,White
LA-02,776162,0.63474864,0.34250202,0.42195939,0.57804061,0.42701443,0.10560138,0.00117929,0.03967761,0.01758602,609689,0.29224662,0.6465247,0.33570231,0.31082239,0.29343854,Black
LA-03,776372,0.25278638,0.73451996,0.69519002,0.30480998,0.19541739,0.05871242,0.00103724,0.02219599,0.02990804,587133,-0.48173358,0.25770523,0.72638243,-0.4686772,-0.48238145,White
LA-04,776419,0.15521056,0.83417931,0.78508101,0.21491899,0.12777527,0.04027854,0.00163945,0.01625194,0.02803697,589222,-0.67896875,0.1620549,0.82402568,-0.66197078,-0.67830276,White
LA-05,776181,0.52222864,0.46309524,0.43335606,0.56664394,0.49786747,0.03903552,0.0012157,0.01495551,0.01765464,593895,0.0591334,0.54160206,0.44135633,0.10024573,0.06783751,Black
LA-06,776633,0.56058002,0.42233374,0.42910056,0.57089944,0.49209533,0.04957992,0.00092058,0.01993865,0.01258732,601796,0.13824628,0.58359896,0.39822795,0.18537101,0.14895452,Black
MA-01,781497,0.58807322,0.37579013,0.72347799,0.27652201,0.07605048,0.15208829,0.00177064,0.03996994,0.01715258,631975,0.21228309,0.6335608,0.34318504,0.29037576,0.23331398,White
MA-02,781157,0.58238612,0.37720987,0.71391076,0.28608924,0.06879073,0.1162725,0.001318,0.0678099,0.01466252,619880,0.20517625,0.62857664,0.34465132,0.28392532,0.22642594,White
MA-03,780230,0.58679641,0.3737128,0.69322437,0.30677563,0.06679892,0.08022156,0.00110172,0.12609109,0.00925473,623573,0.21308361,0.6320188,0.34559142,0.28642738,0.23253153,White
MA-04,781991,0.58395171,0.38086233,0.72459267,0.27540733,0.1171633,0.06722857,0.0012667,0.05942048,0.01147121,620510,0.20308938,0.6405692,0.33866401,0.30190519,0.23102798,White
MA-05,780918,0.60749509,0.35069217,0.74444744,0.25555256,0.06711761,0.06938435,0.00131965,0.09858423,0.01018779,638804,0.25680292,0.66371553,0.31302955,0.35068598,0.28309727,White
MA-06,781210,0.58805918,0.37640778,0.69675348,0.30324652,0.06024491,0.20294258,0.00146789,0.04027452,0.01364843,617214,0.2116514,0.63934062,0.33865219,0.30068843,0.23633041,White
MA-07,780786,0.71830573,0.23859726,0.47693837,0.52306163,0.21149262,0.19975547,0.00183321,0.11344272,0.01352127,651862,0.47970847,0.7914881,0.19032037,0.60116773,0.51519489,Minority
MA-08,781124,0.63922637,0.31989372,0.77719373,0.22280627,0.0362066,0.06343225,0.00104061,0.09013113,0.01031727,618865,0.31933265,0.67918801,0.29633071,0.3828573,0.33550753,White
MA-09,781004,0.57961555,0.38522039,0.79535598,0.20464402,0.06384001,0.03513977,0.00122925,0.07451329,0.01089948,641040,0.19439516,0.62133616,0.35712415,0.26421201,0.21266744,White
MD-01,771221,0.61195177,0.35961384,0.46202245,0.53797755,0.40345602,0.09598552,0.0014311,0.03151376,0.01810914,607925,0.25233793,0.64202667,0.33532603,0.30670064,0.26545883,Minority
MD-02,772145,0.58492822,0.3846874,0.587022,0.412978,0.26697553,0.06953763,0.00138479,0.05903455,0.02129623,610202,0.20024082,0.59937703,0.37598397,0.22339306,0.20295823,White
MD-03,771828,0.58631421,0.37969533,0.58212329,0.41787671,0.2765113,0.05194209,0.0013324,0.07802997,0.01446417,603422,0.20661888,0.60598751,0.36784567,0.23814184,0.21212653,White
MD-04,772366,0.67304613,0.29144032,0.48107374,0.51892626,0.19994802,0.19984742,0.00177224,0.10962409,0.02173971,596420,0.38160581,0.71059998,0.26326522,0.44733476,0.39851546,Minority
MD-05,772344,0.67476167,0.29787849,0.3657708,0.6342292,0.51749007,0.07201304,0.00205608,0.03562988,0.02241482,598711,0.37688318,0.70439627,0.27456211,0.42983416,0.38953351,Black
MD-06,771280,0.60071529,0.36415845,0.6227081,0.3772919,0.12194475,0.0964717,0.00152338,0.14486503,0.01514591,603265,0.23655684,0.63401913,0.34249347,0.29152566,0.24987978,White
MD-07,772570,0.65617641,0.31027416,0.4222597,0.5777403,0.4502057,0.06830929,0.00196528,0.04829281,0.0195944,599406,0.34590225,0.67793296,0.29655926,0.3813737,0.35272607,Black
MD-08,771649,0.62390015,0.33608971,0.46377534,0.53622466,0.24411304,0.16561859,0.00158597,0.11956009,0.02287988,595851,0.28781044,0.65339215,0.31663912,0.33675303,0.29912464,Minority
ME-01,680539,0.52126939,0.45847973,0.91624535,0.08375465,0.02092822,0.01595958,0.00103006,0.0164519,0.02058305,550453,0.06278966,0.52981495,0.44074611,0.08906884,0.06654939,White
ME-02,681820,0.52668936,0.45089828,0.916949,0.083051,0.01865512,0.01585149,0.00103818,0.01600159,0.02407832,559632,0.07579108,0.53213289,0.43985705,0.09227584,0.076286,White
MI-01,774950,0.34338517,0.64229836,0.91174445,0.08825555,0.01340292,0.0149938,0.00089587,0.00770094,0.0438512,627326,-0.29891319,0.35482222,0.62970011,-0.27487789,-0.29590142,White
MI-02,774683,0.31576876,0.66935636,0.89606873,0.10393127,0.02582181,0.03937169,0.00093064,0.01088947,0.0201166,593142,-0.3535876,0.3184575,0.66372356,-0.34526606,-0.35581375,White
MI-03,774739,0.53120113,0.45207878,0.77297313,0.22702687,0.0855821,0.08518585,0.00115576,0.0318543,0.02450534,605664,0.07912235,0.53124858,0.45032663,0.08092195,0.07472222,White
MI-04,774532,0.51417201,0.47017993,0.76715783,0.23284217,0.10765692,0.06980861,0.0011127,0.02753598,0.02430055,603937,0.04399208,0.51849859,0.4631205,0.05537809,0.04278742,White
MI-05,775845,0.54713284,0.43704692,0.57704516,0.42295484,0.31497784,0.07438017,0.00087502,0.01463415,0.02181233,601128,0.11008592,0.57704604,0.40948896,0.16755708,0.12424297,White
MI-06,774730,0.55258421,0.42610219,0.78361245,0.21638755,0.07989974,0.04307371,0.00114297,0.06907376,0.01933705,621191,0.12648202,0.56853317,0.41701464,0.15151853,0.12982752,White
MI-07,775148,0.51100664,0.47222076,0.78122681,0.21877319,0.101829,0.05264982,0.00110838,0.0385302,0.02339047,611702,0.03878588,0.52328643,0.45831041,0.06497602,0.04251593,White
MI-08,774771,0.50083236,0.48457014,0.75334693,0.24665307,0.15554426,0.04562188,0.0008607,0.01676631,0.02552469,607647,0.01626222,0.52040211,0.46411102,0.05629109,0.02460518,White
MI-09,775767,0.31981272,0.66676305,0.89733222,0.10266778,0.02860044,0.02958141,0.00061904,0.01661426,0.01974714,610620,-0.34695033,0.33677215,0.649438,-0.31266585,-0.34052217,White
MI-10,775695,0.53938489,0.43646854,0.61487033,0.38512967,0.283476,0.02130736,0.00095837,0.06177715,0.01689528,613544,0.10291635,0.58753671,0.39957207,0.18796464,0.12626578,White
MI-11,775167,0.55303403,0.42656075,0.72905898,0.27094102,0.11737865,0.04693039,0.00077318,0.08768185,0.01476168,616935,0.12647328,0.57486876,0.41192646,0.1629423,0.13362962,White
MI-12,775192,0.52704894,0.41728271,0.66039564,0.33960436,0.20622152,0.05828579,0.00102454,0.05158154,0.02171455,592460,0.10976623,0.61190934,0.37449119,0.23741815,0.14731687,White
MI-13,776108,0.57075418,0.41308651,0.58812022,0.41187978,0.31046571,0.02480535,0.00086984,0.05754599,0.01669774,609304,0.15766767,0.59271825,0.39470455,0.1980137,0.16611635,White
MN-1,712445,0.53616636,0.44013704,0.79277816,0.20722184,0.06277587,0.07577628,0.00169022,0.04516029,0.02001921,546675,0.09602932,0.55083921,0.42613244,0.12470677,0.10058847,White
MN-2,713035,0.5289861,0.44638497,0.80527556,0.19472444,0.0609817,0.05745781,0.00137469,0.05552333,0.01599517,544852,0.08260113,0.53544031,0.4401384,0.09530191,0.08183472,White
MN-3,714144,0.54935553,0.4259098,0.77053337,0.22946663,0.09559427,0.04151964,0.0011225,0.07334426,0.01526122,539865,0.12344573,0.55438749,0.42211566,0.13227183,0.12138776,White
MN-4,713072,0.54593932,0.43036451,0.72077114,0.27922886,0.08125332,0.04681066,0.0014601,0.10207567,0.0474286,548593,0.11557481,0.56826474,0.40862048,0.15964426,0.12526463,White
MN-5,713891,0.54629816,0.42444166,0.71311846,0.28688154,0.13825172,0.05758257,0.0013823,0.06535348,0.02554179,552702,0.1218565,0.57260988,0.40125232,0.17135756,0.13335685,White
MN-6,713369,0.54054771,0.43469094,0.83511227,0.16488773,0.0444605,0.05267111,0.00135249,0.04662194,0.01778095,553795,0.10585677,0.55438591,0.42325481,0.1311311,0.10928155,White
MN-7,712950,0.28705893,0.69430654,0.92250832,0.07749168,0.01159048,0.0329699,0.00141549,0.00817492,0.01794364,543981,-0.40724761,0.30098472,0.67885989,-0.37787517,-0.4024568,White
MN-8,713585,0.54800267,0.42916976,0.83617185,0.16382815,0.04962699,0.03403531,0.00130334,0.04405917,0.02990689,558567,0.11883291,0.55736031,0.41954284,0.13781747,0.1201611,White
MO-01,769216,0.53112687,0.45144054,0.72303113,0.27696887,0.18259919,0.03165782,0.00103665,0.03516324,0.02214241,614477,0.07968633,0.55175079,0.43099981,0.12075098,0.08837455,White
MO-02,769872,0.52313617,0.46129544,0.67143878,0.32856122,0.22575864,0.0360126,0.00118362,0.04301819,0.02002199,593098,0.06184073,0.52866245,0.45401033,0.07465212,0.06111119,White
MO-03,769459,0.53198839,0.44937943,0.74442279,0.25557721,0.15180493,0.03009571,0.00120822,0.04966857,0.0192783,600883,0.08260896,0.5429107,0.43805693,0.10485377,0.0850239,White
MO-04,768944,0.26420437,0.72389481,0.86469735,0.13530265,0.04094046,0.03995161,0.00310757,0.01373007,0.0322226,588562,-0.45969044,0.26905677,0.71267829,-0.44362152,-0.45933413,White
MO-05,769177,0.61236169,0.37002697,0.61946641,0.38053359,0.2260475,0.09135138,0.00414279,0.03496676,0.02933048,595251,0.24233472,0.62633258,0.35409418,0.2722384,0.24730261,White
MO-06,768849,0.27480109,0.71327497,0.87972088,0.12027912,0.03933217,0.0343981,0.00287483,0.01086478,0.02826773,590992,-0.43847388,0.28434037,0.69784772,-0.41350735,-0.4351517,White
MO-07,769217,0.28076735,0.70688848,0.85038047,0.14961953,0.02626385,0.0495487,0.00448948,0.01903538,0.04573391,595838,-0.42612113,0.28348322,0.69818217,-0.41469895,-0.42731374,White
MO-08,770179,0.19331485,0.79798999,0.8877506,0.1122494,0.04584157,0.01765936,0.00099244,0.009859,0.03068845,596511,-0.60467514,0.2035883,0.78289111,-0.57930281,-0.6012177,White
MS-01,740381,0.23520424,0.7557794,0.73692193,0.26307807,0.20332882,0.02580228,0.00068324,0.01108383,0.02238784,572275,-0.52057516,0.25787571,0.72982902,-0.47195331,-0.50936788,White
MS-02,740698,0.53175507,0.45342006,0.41630891,0.58369109,0.5295471,0.0301227,0.00080585,0.01377554,0.01243837,564624,0.07833501,0.56798474,0.41787066,0.15011408,0.09726137,Black
MS-03,740057,0.53150949,0.457555,0.43635647,0.56364353,0.51797917,0.02457013,0.00075828,0.01177693,0.01138471,573664,0.07395449,0.55653435,0.4298161,0.12671825,0.08654241,Black
MS-04,740143,0.24636906,0.74383607,0.72014652,0.27985348,0.19501231,0.04015265,0.0016454,0.02088051,0.02242362,567036,-0.49746701,0.26235424,0.72408663,-0.46173239,-0.49055547,White
MT-01,541754,0.49548894,0.47005095,0.84074669,0.15925331,0.01045493,0.04092591,0.00233136,0.01621914,0.08309802,428506,0.02543799,0.51496516,0.45723646,0.0577287,0.03120156,White
MT-02,542471,0.27812782,0.6932648,0.87114134,0.12885866,0.00702533,0.0293418,0.00229829,0.01092224,0.0724022,421617,-0.41513698,0.29690238,0.68034326,-0.38344088,-0.40957161,White
NC-01,746463,0.53855861,0.45074982,0.47178373,0.52821627,0.44511546,0.05459838,0.00142826,0.01433188,0.02030138,588827,0.08780879,0.56101637,0.42871122,0.13230515,0.09764091,Minority
NC-02,745585,0.55674601,0.42213289,0.6548541,0.3451459,0.13334344,0.09002612,0.00145146,0.10496688,0.01808083,560815,0.13461312,0.55734749,0.42307601,0.13427148,0.12949924,White
NC-03,745906,0.31184379,0.67762422,0.72020053,0.27979947,0.11931007,0.06691538,0.00263556,0.0151553,0.07866153,597217,-0.36578043,0.32526021,0.66108976,-0.33582955,-0.3607968,White
NC-04,745844,0.56006994,0.42504181,0.58648575,0.41351425,0.25162285,0.10680153,0.00146879,0.03471923,0.0269245,592323,0.13502813,0.57696537,0.40848506,0.16848031,0.14117886,White
NC-05,746165,0.23182981,0.75789208,0.83006871,0.16993129,0.07440521,0.06010109,0.00079118,0.01192718,0.02300884,588991,-0.52606227,0.23450326,0.75398598,-0.51948272,-0.52886909,White
NC-06,745531,0.5515053,0.43134468,0.59641861,0.40358139,0.24874509,0.09785634,0.00131699,0.04215569,0.02138697,583907,0.12016062,0.55555781,0.42880949,0.12674832,0.11735652,White
NC-07,745688,0.55648286,0.42848102,0.55746498,0.44253502,0.26782603,0.10781348,0.00413675,0.04600091,0.0305482,573880,0.12800184,0.56444157,0.419261,0.14518057,0.12872808,White
NC-08,746031,0.55511012,0.42633831,0.58876788,0.41123212,0.21684279,0.10600195,0.00168536,0.06300973,0.03039375,575546,0.12877181,0.57133116,0.41208663,0.15924453,0.13392938,White
NC-09,744750,0.55154217,0.43290127,0.55633621,0.44366379,0.30134145,0.09454433,0.00124499,0.03301051,0.02223046,574302,0.1186409,0.5572527,0.4284304,0.1288223,0.1170347,White
NC-10,745574,0.28449551,0.7048957,0.79811735,0.20188265,0.09112283,0.066432,0.00096573,0.0218619,0.02196257,586088,-0.42040019,0.28320272,0.70412051,-0.42091779,-0.42557272,White
NC-11,744828,0.33265544,0.65435403,0.85386371,0.14613629,0.04186442,0.05331587,0.00141164,0.01356727,0.03595565,606386,-0.32169859,0.33279548,0.65301346,-0.32021798,-0.32620505,White
NC-12,745636,0.57457197,0.40413374,0.47731949,0.52268051,0.30969408,0.14097585,0.00145591,0.06013014,0.02182263,561848,0.17043823,0.58185044,0.4020371,0.17981334,0.16856327,Minority
NC-13,746320,0.55220577,0.43195537,0.53706335,0.46293665,0.29228549,0.11931683,0.00198691,0.03854229,0.0226418,577781,0.1202504,0.56766,0.41587019,0.15178981,0.12576354,White
NC-14,745067,0.57224385,0.41057517,0.66011397,0.33988603,0.2104556,0.08399865,0.00209473,0.02576347,0.02127087,587188,0.16166868,0.56763836,0.41687129,0.15076707,0.15303481,White
ND-AL,779094,0.3051079,0.66956852,0.84408473,0.15591527,0.03597425,0.03624099,0.0022832,0.02213077,0.05876768,596093,-0.36446062,0.31777451,0.65120268,-0.33342817,-0.35911647,White
NE-01,653262,0.58766628,0.39677485,0.69217888,0.30782112,0.11421215,0.11849745,0.00198796,0.05238965,0.02607706,501015,0.19089143,0.59316548,0.38415787,0.20900761,0.19193016,White
NE-02,654096,0.39499702,0.59238679,0.84322402,0.15677598,0.02997935,0.06629833,0.00183959,0.03345229,0.02355848,479997,-0.19738977,0.39451006,0.58387501,-0.18936495,-0.19971483,White
NE-03,654146,0.21046719,0.77825354,0.84367874,0.15632126,0.01421892,0.10927764,0.00151076,0.01017743,0.0228048,495115,-0.56778635,0.21483591,0.76539389,-0.55055798,-0.56704356,White
NH-01,688457,0.50965425,0.47592038,0.85981788,0.14018212,0.02531041,0.05144487,0.00117055,0.04132825,0.01445412,557004,0.03373387,0.53252151,0.45197012,0.08055139,0.04433971,White
NH-02,689072,0.50356859,0.4813936,0.9168902,0.0831098,0.0136142,0.019772,0.0009988,0.01916349,0.0199636,563676,0.02217499,0.52488526,0.45772294,0.06716232,0.03217077,White
NJ-01,773355,0.52282757,0.45845461,0.69670638,0.30329362,0.11798023,0.10559499,0.00176002,0.07143229,0.01472598,614764,0.06437296,0.55421999,0.43248869,0.1217313,0.07849241,White
NJ-02,773086,0.51384544,0.46937365,0.60075147,0.39924853,0.19210205,0.16605758,0.00162736,0.03566268,0.02093677,602815,0.04447179,0.55022281,0.4363514,0.11387141,0.062605,White
NJ-03,773877,0.5382692,0.44146268,0.63380906,0.36619094,0.13997261,0.10212813,0.00143971,0.11491125,0.01307138,614013,0.09680652,0.57947511,0.40742114,0.17205397,0.116889,White
NJ-04,773249,0.32293064,0.66115017,0.83433535,0.16566465,0.03535711,0.08891295,0.00080692,0.02685151,0.01214771,591140,-0.33821953,0.36179546,0.6251497,-0.26335424,-0.31826443,White
NJ-05,774085,0.49744464,0.48230482,0.6111051,0.3888949,0.05885256,0.14471686,0.00136264,0.18276417,0.00947944,609846,0.01513982,0.55962999,0.42869967,0.13093032,0.04873665,White
NJ-06,773620,0.5069778,0.46738306,0.49541115,0.50458885,0.1340798,0.20733955,0.00144541,0.15880384,0.01368889,611591,0.03959474,0.57760226,0.4098348,0.16776746,0.07731898,Minority
NJ-07,773719,0.53339047,0.44408511,0.63285421,0.36714579,0.13740389,0.16351569,0.00128113,0.05887716,0.01368149,601031,0.08930536,0.56956751,0.41503156,0.15453595,0.10604889,White
NJ-08,773610,0.58222593,0.39060643,0.28280638,0.71719362,0.11043674,0.49917898,0.00213923,0.11531706,0.02281841,611436,0.1916195,0.68373855,0.30588942,0.37784913,0.24869604,Hispanic
NJ-09,773926,0.5131868,0.45768678,0.40597321,0.59402679,0.13831788,0.38206974,0.00155299,0.08905272,0.0185611,601419,0.05550002,0.61506173,0.37425715,0.24080458,0.11226821,Minority
NJ-10,773708,0.7558899,0.2222942,0.15715102,0.84284898,0.50458946,0.23276432,0.00214192,0.10425768,0.01554971,600397,0.5335957,0.84005894,0.15228891,0.68777003,0.57998714,Black
NJ-11,774158,0.50267238,0.47670387,0.6902853,0.3097147,0.07184542,0.12169095,0.00093401,0.10668472,0.01102689,612412,0.02596851,0.54607314,0.43985024,0.1062229,0.04771997,White
NJ-12,772623,0.54563164,0.42056981,0.49695469,0.50304531,0.10566373,0.15250653,0.00129905,0.23928406,0.0117881,610446,0.12506183,0.60706318,0.37912802,0.22793516,0.15435294,Minority
NM-01,706028,0.53505769,0.44062435,0.47776208,0.52223792,0.034578,0.40666627,0.00262761,0.03527654,0.06103138,558303,0.09443334,0.54522948,0.43191402,0.11331546,0.09572738,Minority
NM-02,705447,0.49904519,0.47949698,0.34059666,0.65940334,0.02969534,0.56774733,0.00265001,0.02094325,0.06247243,537357,0.01954821,0.53590097,0.44229423,0.09360674,0.03923439,Hispanic
NM-03,706047,0.51936739,0.45766271,0.39442769,0.60557231,0.02054004,0.3582323,0.00241658,0.01890751,0.2223938,543329,0.06170468,0.54666032,0.43164066,0.11501966,0.07447634,Minority
NV-01,776755,0.49711952,0.48543864,0.42581503,0.57418497,0.11468813,0.34113974,0.01484923,0.10072598,0.0298616,588448,0.01168088,0.5281154,0.45152149,0.07659391,0.02831856,Minority
NV-02,776598,0.41854783,0.55808277,0.66780569,0.33219431,0.02810543,0.19774725,0.00895572,0.05956087,0.04507304,611341,-0.13953494,0.43039381,0.54085326,-0.11045945,-0.13484311,White
NV-03,775576,0.49786584,0.48546087,0.44205737,0.55794263,0.1233713,0.21393178,0.01828948,0.20294188,0.02364337,616748,0.01240497,0.53663088,0.44431025,0.09232063,0.03404352,Minority
NV-04,775685,0.49747651,0.48421505,0.45943541,0.54056459,0.17103365,0.26109731,0.01563031,0.08793393,0.0307814,596789,0.01326146,0.52143325,0.456896,0.06453725,0.02535339,Minority
NY-01,776544,0.52045282,0.46421487,0.56480702,0.43519298,0.12309953,0.2549062,0.00115727,0.05466629,0.02010591,615242,0.05623795,0.57539894,0.41031833,0.16508061,0.08751884,White
NY-02,777285,0.37512284,0.61393181,0.77372298,0.22627702,0.04813785,0.12738179,0.00090589,0.04264135,0.01133573,621486,-0.23880897,0.41704852,0.56885504,-0.15180652,-0.21480815,White
NY-03,777339,0.58354478,0.40276616,0.30769724,0.69230276,0.30627094,0.27961497,0.00231362,0.13551627,0.01725359,608569,0.18077862,0.67564687,0.31350084,0.36214603,0.23623442,Minority
NY-04,776890,0.53471616,0.45145735,0.47231879,0.52768121,0.1933569,0.2129775,0.00133325,0.12189771,0.01296902,613539,0.08325881,0.60254527,0.38518844,0.21735683,0.12295815,Minority
NY-05,776211,0.5631371,0.42782699,0.3931011,0.6068989,0.41120506,0.13666593,0.00231459,0.05785996,0.0154552,610474,0.13531011,0.63802003,0.35128786,0.28673217,0.18078413,Black
