id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct_2,RepPct_2,Margin_2,Lean,Majority
IA-04,798034,0.41385318,0.56804913,0.83988671,0.16011329,0.03923377,0.06591796,0.0045804,0.03131519,0.01924552,612610,-0.15419595,0.43925739,0.54011651,-0.10085912,-0.14141701,White
ID-01,918830,0.30910941,0.66098841,0.7995543,0.2004457,0.0133178,0.12654716,0.00437272,0.02538603,0.0309743,676238,-0.35187900,0.32479305,0.64240625,-0.31761320,-0.34545707,White
ID-02,920276,0.29923159,0.67541315,0.82948946,0.17051054,0.01005624,0.094441,0.0039548,0.02170212,0.03510473,700162,-0.37618156,0.33638129,0.63582862,-0.29944733,-0.35560348,White
IL-01,753306,0.78955245,0.193536,0.22520882,0.77479118,0.60229957,0.15937386,0.00105872,0.01200223,0.01696701,580892,0.59601645,0.83032644,0.1576537,0.67267274,0.61656855,Black
IL-02,753899,0.32080036,0.65989973,0.78579627,0.21420373,0.10081229,0.08007613,0.00090899,0.01094366,0.02103631,586367,-0.33909937,0.33955544,0.64253758,-0.30298214,-0.33206029,White
IL-03,754216,0.65573729,0.31370391,0.46714335,0.53285665,0.12564351,0.33888312,0.00147649,0.06579181,0.02688752,585848,0.34203338,0.7021081,0.2794515,0.42265660,0.36390779,Minority
IL-04,753888,0.62655458,0.34861645,0.28066029,0.71933971,0.05914468,0.58348112,0.00122576,0.07571357,0.04628653,567811,0.27793813,0.71491768,0.26664209,0.44827559,0.32971728,Hispanic
IL-05,753976,0.81794754,0.15907201,0.63160694,0.36839306,0.10010636,0.1424262,0.00148748,0.11647322,0.01589364,648750,0.65887553,0.8374891,0.14356438,0.69392472,0.66555859,White
IL-06,753235,0.42851052,0.54088527,0.75605891,0.24394109,0.05858013,0.13724267,0.00071619,0.03493733,0.01560709,583645,-0.11237475,0.46759324,0.51591285,-0.04831961,-0.09602304,White
IL-07,753414,0.8703514,0.10995389,0.14612648,0.85387352,0.68844882,0.1030954,0.00127206,0.06445552,0.01329228,598242,0.76039751,0.91927679,0.06730019,0.85197660,0.78592387,Black
IL-08,753675,0.52496101,0.45225435,0.60314707,0.39685293,0.04044527,0.2056042,0.00117617,0.14117323,0.02149297,584098,0.07270666,0.56574622,0.41596244,0.14978378,0.09339903,White
IL-09,754042,0.60997732,0.36570713,0.61156019,0.38843981,0.03695722,0.18117519,0.00132522,0.16276937,0.01741358,597637,0.24427019,0.64210904,0.34060298,0.30150606,0.25834881,White
IL-10,753295,0.6591417,0.31564033,0.5986392,0.4013608,0.08816483,0.20056105,0.0017633,0.10092259,0.02067169,573925,0.34350137,0.67889451,0.30239002,0.37650449,0.34950241,White
IL-11,754225,0.58800055,0.37996911,0.59620715,0.40379285,0.079948,0.2034412,0.0011768,0.10872067,0.0199397,576137,0.20803144,0.61578943,0.36153693,0.25425250,0.21843846,White
IL-12,754211,0.41510686,0.55999978,0.78798325,0.21201675,0.09211976,0.04348527,0.00112392,0.05637092,0.01729398,595236,-0.14489292,0.41851486,0.55769309,-0.13917823,-0.14798802,White
IL-13,753948,0.42049154,0.55549748,0.76109661,0.23890339,0.15951477,0.03582958,0.00134787,0.01826659,0.02143027,589820,-0.13500594,0.42483038,0.55405572,-0.12922534,-0.13807907,White
IL-14,752767,0.4202032,0.55569199,0.79332812,0.20667188,0.04890101,0.09343685,0.00092101,0.04465666,0.0182906,571113,-0.13548879,0.44054344,0.53863284,-0.09808940,-0.12802233,White
IL-15,753743,0.41583895,0.55907273,0.82325136,0.17674864,0.09743265,0.03375116,0.00133695,0.02342544,0.01861378,589402,-0.14323378,0.42567294,0.55170915,-0.12603621,-0.14250126,White
IL-16,753287,0.44734126,0.53044501,0.74509154,0.25490846,0.02349704,0.15182771,0.00104313,0.06329062,0.01878148,581903,-0.08310375,0.46957441,0.51122876,-0.04165435,-0.07428728,White
IL-17,753381,0.41020431,0.56708309,0.79130814,0.20869186,0.08646157,0.08061423,0.00092076,0.02036548,0.01995777,588643,-0.15687878,0.4243349,0.55475614,-0.13042124,-0.15305960,White
IN-01,753294,0.39731183,0.58442795,0.81065754,0.18934246,0.0479062,0.07310018,0.0057665,0.04510359,0.01877539,576606,-0.18711612,0.4002129,0.57779965,-0.17758675,-0.18893966,White
IN-02,754136,0.35929844,0.62430648,0.82085496,0.17914504,0.07565505,0.06146512,0.00104184,0.01783808,0.02041012,583583,-0.26500804,0.37618267,0.60417894,-0.22799627,-0.25767078,White
IN-03,754211,0.36744263,0.61652914,0.77920541,0.22079459,0.0808023,0.08946731,0.00114768,0.0300711,0.02011495,557645,-0.24908651,0.37552334,0.60434023,-0.22881689,-0.24732997,White
IN-04,753101,0.41285703,0.57151864,0.676723,0.323277,0.16696275,0.12311886,0.0009547,0.01531325,0.02131079,579237,-0.15866161,0.446691,0.53636198,-0.08967098,-0.14066473,White
IN-05,754761,0.40132055,0.58007565,0.83885667,0.16114333,0.06264093,0.03725791,0.00098899,0.03880408,0.01817102,574321,-0.17875510,0.40485027,0.57506246,-0.17021219,-0.18090746,White
IN-06,753288,0.41751665,0.56570233,0.76930631,0.23069369,0.14498331,0.05208508,0.00111195,0.01493514,0.01826581,577363,-0.14818568,0.42978496,0.5513255,-0.12154054,-0.14430397,White
IN-07,753731,0.4101591,0.57279427,0.70899911,0.29100089,0.15308262,0.08325041,0.00109157,0.03496875,0.02060991,569823,-0.16263517,0.42981115,0.55084603,-0.12103488,-0.15376841,White
IN-08,754930,0.38284149,0.6009497,0.86712281,0.13287719,0.05261119,0.03038189,0.00158504,0.02666269,0.01816984,593676,-0.21810821,0.39610441,0.58584036,-0.18973595,-0.21365079,White
IN-09,754076,0.41837106,0.56428669,0.77188472,0.22811528,0.10922845,0.05989402,0.00136475,0.03704648,0.02138974,580325,-0.14591563,0.42818661,0.55202446,-0.12383785,-0.14355637,White
KS-01,733905,0.41219161,0.56970576,0.77029081,0.22970919,0.04240684,0.12687489,0.00181008,0.03022086,0.03009259,561301,-0.15751415,0.41311188,0.56486409,-0.15175221,-0.16059350,White
KS-02,733890,0.40841757,0.57230559,0.71283915,0.28716085,0.10641149,0.12052712,0.00325497,0.02792767,0.03514177,556688,-0.16388802,0.42557785,0.5505226,-0.12494475,-0.15590693,White
KS-03,735121,0.43077535,0.55188623,0.80428028,0.19571972,0.03843565,0.07562739,0.00176984,0.04336643,0.03468237,557113,-0.12111088,0.43045237,0.54938528,-0.11893291,-0.12538489,White
KS-04,734964,0.38605223,0.59637909,0.73385551,0.26614449,0.07888469,0.11032201,0.00208223,0.04017221,0.03991418,554214,-0.21032686,0.39116483,0.58536337,-0.19419854,-0.20995075,White
KY-01,750461,0.28744446,0.69856972,0.83525728,0.16474272,0.08691356,0.035538,0.00205606,0.01856512,0.0204083,577804,-0.41112526,0.31051698,0.67307766,-0.36256068,-0.39993707,White
KY-02,751375,0.34675377,0.6385847,0.75367926,0.24632074,0.1627803,0.04261781,0.00202934,0.01752435,0.02220435,574572,-0.29183093,0.38489468,0.59850351,-0.21360883,-0.27075690,White
KY-03,751508,0.34454785,0.64094816,0.81354999,0.18645001,0.09243821,0.053066,0.00120636,0.02080495,0.01907521,582746,-0.29640031,0.36616669,0.61731474,-0.25114805,-0.28631622,White
KY-04,750743,0.375132,0.60737571,0.86615908,0.13384092,0.05788766,0.02894042,0.00224797,0.02407608,0.01970295,586308,-0.23224371,0.39054164,0.59171267,-0.20117103,-0.22688615,White
KY-05,751402,0.31021489,0.67291662,0.89386913,0.10613087,0.03788329,0.02979814,0.00153945,0.01361212,0.01996561,572284,-0.36270173,0.32520179,0.65690955,-0.33170776,-0.35737041,White
KY-06,750347,0.37006571,0.61221322,0.84110941,0.15889059,0.07786528,0.03915545,0.00083872,0.02335027,0.01737757,590186,-0.24214751,0.39183129,0.59141412,-0.19958283,-0.23295928,White
LA-01,775638,0.40994926,0.57266514,0.56022418,0.43977582,0.32328695,0.06519806,0.00119698,0.02527684,0.03021184,591490,-0.16271588,0.43026033,0.55257938,-0.12231905,-0.15425027,White
LA-02,776228,0.40219832,0.57944271,0.61952559,0.38047441,0.23976042,0.1042038,0.0010348,0.02538988,0.01623949,602051,-0.17724439,0.40650334,0.57557287,-0.16906953,-0.17951944,White
LA-03,776764,0.39035442,0.59435527,0.56689607,0.43310393,0.31480007,0.07364587,0.00099349,0.03194981,0.01780359,593869,-0.20400085,0.40793024,0.57575656,-0.16782632,-0.19694267,White
LA-04,776008,0.34589254,0.64086562,0.59293469,0.40706531,0.31837404,0.04389161,0.00190279,0.01883231,0.02603195,588085,-0.29497308,0.36615954,0.61701235,-0.25085281,-0.28526632,White
LA-05,776442,0.34983273,0.63770939,0.57735835,0.42264165,0.35692333,0.03427984,0.00099998,0.01343882,0.01871919,599011,-0.28787666,0.37677445,0.60861065,-0.23183620,-0.27419651,White
LA-06,776677,0.38882814,0.59394656,0.58142715,0.41857285,0.3224907,0.05415726,0.0008741,0.02451337,0.01705081,596042,-0.20511842,0.39976154,0.58186138,-0.18209984,-0.20244556,White
MA-01,780203,0.62160772,0.33970724,0.70287953,0.29712047,0.08202629,0.16562707,0.00182235,0.03888257,0.0180773,629408,0.28190048,0.67019507,0.30479129,0.36540378,0.30473491,White
MA-02,781073,0.60356949,0.3555006,0.7742272,0.2257728,0.0420673,0.05693609,0.00093658,0.08068516,0.00985458,609666,0.24806889,0.64760351,0.32712911,0.32047440,0.26720406,White
MA-03,781624,0.59118322,0.37038215,0.69241446,0.30758554,0.07473395,0.11041234,0.00142035,0.1022732,0.01156478,618862,0.22080107,0.63217256,0.3434767,0.28869586,0.23843267,White
MA-04,781068,0.65855254,0.30073004,0.65026488,0.34973512,0.13864668,0.05738371,0.001297,0.12998498,0.00852152,620664,0.35782250,0.70978921,0.2697856,0.44000361,0.38021620,White
MA-05,782042,0.7082282,0.24535144,0.65349097,0.34650903,0.07817006,0.08339004,0.00120354,0.15322326,0.00874111,648087,0.46287676,0.75554679,0.22402556,0.53152123,0.48075825,White
MA-06,781210,0.58805918,0.37640778,0.69675348,0.30324652,0.06024491,0.20294258,0.00146789,0.04027452,0.01364843,617214,0.21165140,0.63934062,0.33865219,0.30068843,0.23633041,White
MA-07,781431,0.73816549,0.21678293,0.47138484,0.52861516,0.21109943,0.19985684,0.00187783,0.11998751,0.01350573,656610,0.52138256,0.8100674,0.17112237,0.63894503,0.55557005,Minority
MA-08,780418,0.45563841,0.51228895,0.87229479,0.12770521,0.03071235,0.04963366,0.00098459,0.02539783,0.01323276,625644,-0.05665054,0.49852221,0.47654808,0.02197413,-0.03544232,White
MA-09,780848,0.5500145,0.41815643,0.83698523,0.16301477,0.04872421,0.05806283,0.00133005,0.01827413,0.0139091,637568,0.13185807,0.59315608,0.38571956,0.20743652,0.15205089,White
MD-01,772215,0.40420647,0.5679911,0.73626737,0.26373263,0.16944823,0.04636115,0.00152096,0.02813109,0.01980863,607513,-0.16378463,0.41806325,0.55650588,-0.13844263,-0.16033730,White
MD-02,771053,0.65344402,0.3074808,0.57314975,0.42685025,0.21123263,0.0639203,0.00138844,0.14052774,0.01439754,596352,0.34596322,0.67006799,0.30189085,0.36817714,0.34836786,White
MD-03,772206,0.73612211,0.22459931,0.47142694,0.52857306,0.14464965,0.18466806,0.00176922,0.18977916,0.01697817,595176,0.51152280,0.77469357,0.20049121,0.57420236,0.52741599,Minority
MD-04,771757,0.79071193,0.17940864,0.25933851,0.74066149,0.57502027,0.10137524,0.00204479,0.0627557,0.02114059,600551,0.61130329,0.81029872,0.16825474,0.64204398,0.61655019,Black
MD-05,772840,0.46255827,0.50611799,0.72621753,0.27378247,0.14229148,0.07057721,0.00194375,0.03711077,0.02387178,596269,-0.04355972,0.47686294,0.49545549,-0.01859255,-0.04023733,White
MD-06,771226,0.41823035,0.55047049,0.79680872,0.20319128,0.08743907,0.05773778,0.00131241,0.03843532,0.01838361,607280,-0.13224014,0.42282792,0.54820056,-0.12537264,-0.13495097,White
MD-07,772344,0.84424089,0.12340646,0.26345004,0.73654996,0.61388978,0.06335796,0.00128522,0.05532942,0.01566989,614682,0.72083443,0.87460904,0.1062451,0.76836394,0.73167760,Black
MD-08,771762,0.83908486,0.12745611,0.16253668,0.83746332,0.53126407,0.23284381,0.00179116,0.07624306,0.02541435,597379,0.71162875,0.88589318,0.0924334,0.79345978,0.73390576,Black
ME-01,680851,0.62204622,0.3541685,0.90373358,0.09626642,0.02963658,0.01875399,0.00113166,0.020994,0.01777298,557588,0.26787772,0.62232248,0.34953656,0.27278592,0.26451379,White
ME-02,681508,0.41793534,0.56335947,0.92958514,0.07041486,0.00983716,0.01302994,0.00093575,0.01141183,0.02695942,552497,-0.14542413,0.4312017,0.53944647,-0.10824477,-0.13803101,White
MI-01,774347,0.41411577,0.57017733,0.82274184,0.17725816,0.07367451,0.05398116,0.00101551,0.02146516,0.02524666,609546,-0.15606156,0.42800641,0.55470479,-0.12669838,-0.15127383,White
MI-02,774582,0.43264608,0.55228389,0.86660329,0.13339671,0.0431105,0.02690565,0.00104511,0.009366,0.04649711,624813,-0.11963781,0.43883015,0.54504846,-0.10621831,-0.12016464,White
MI-03,775739,0.42688068,0.55734691,0.82531863,0.17468137,0.04051062,0.08283257,0.00109456,0.02984833,0.01916412,592931,-0.13046623,0.42271599,0.55829466,-0.13557867,-0.13717038,White
MI-04,776087,0.44168705,0.54308818,0.81363458,0.18636542,0.08283611,0.05199299,0.00100333,0.0206132,0.02518983,600004,-0.10140113,0.45173553,0.52987073,-0.07813520,-0.09864582,White
MI-05,775482,0.4069889,0.54819304,0.82145151,0.17854849,0.0667167,0.0611108,0.00084862,0.02131207,0.02416743,600974,-0.14120414,0.47987686,0.5047509,-0.02487404,-0.10742744,White
MI-06,774853,0.68956731,0.28341074,0.64888507,0.35111493,0.17424394,0.05572862,0.00145446,0.1012615,0.01953296,620848,0.40615657,0.71364695,0.27201266,0.44163429,0.41298248,White
MI-07,775977,0.40276138,0.58223758,0.85500951,0.14499049,0.06111675,0.0364289,0.00089899,0.01869512,0.02272418,609571,-0.17947620,0.41286498,0.56959632,-0.15673134,-0.17689458,White
MI-08,774879,0.41931109,0.56653136,0.83016691,0.16983309,0.0884803,0.04166387,0.00069541,0.01200027,0.02224648,611153,-0.14722027,0.43812811,0.5467973,-0.10866919,-0.13936991,White
MI-09,774878,0.4205443,0.56530445,0.7997716,0.2002284,0.1289994,0.02987043,0.00080898,0.01442351,0.02171081,615592,-0.14476015,0.44205354,0.54347831,-0.10142477,-0.13531502,White
MI-10,774604,0.41550622,0.56433348,0.80680901,0.19319099,0.06274743,0.03232764,0.00070323,0.07757071,0.01423725,614304,-0.14882726,0.4461588,0.54127111,-0.09511231,-0.13592228,White
MI-11,774894,0.65142055,0.32717569,0.59579737,0.40420263,0.24664108,0.04060788,0.00090897,0.10058889,0.01513718,618279,0.32424486,0.67462129,0.3130362,0.36158509,0.33169160,White
MI-12,775686,0.43247865,0.55064001,0.85782793,0.14217207,0.04937213,0.029497,0.00081362,0.03449263,0.02048209,614537,-0.11816136,0.44343017,0.54156476,-0.09813459,-0.11648577,White
MI-13,775319,0.85821944,0.11959859,0.17132092,0.82867908,0.73111668,0.06381776,0.00103428,0.02939964,0.01614472,582048,0.73862085,0.90264448,0.08798151,0.81466297,0.75896822,Black
MN-01,713993,0.40300055,0.57561656,0.86799101,0.13200899,0.028837,0.05125482,0.00149622,0.03090799,0.01693106,548046,-0.17261601,0.41548488,0.56263136,-0.14714648,-0.16912617,White
MN-02,714127,0.40431675,0.57396915,0.86954366,0.13045634,0.03144319,0.05331832,0.00161096,0.02406485,0.01507187,542534,-0.16965240,0.41517369,0.56086655,-0.14569286,-0.16666589,White
MN-03,713448,0.64685165,0.32634335,0.75336604,0.24663396,0.08213926,0.06499282,0.00147934,0.07999886,0.01633709,559708,0.32050830,0.64685393,0.32966265,0.31719128,0.31440263,White
MN-04,712459,0.67694321,0.29526726,0.65615489,0.34384511,0.12201321,0.06902281,0.00156654,0.13236553,0.02167416,547703,0.38167595,0.69005951,0.28630326,0.40375625,0.38403605,White
MN-05,712640,0.77025386,0.19984118,0.63376115,0.36623885,0.17999918,0.07700272,0.00152194,0.08652506,0.02651053,563097,0.57041268,0.77902117,0.19753259,0.58148858,0.56910465,White
MN-06,713244,0.4101171,0.56703723,0.86458581,0.13541419,0.04169392,0.02904786,0.00121908,0.0377152,0.01908339,538112,-0.15692013,0.41777068,0.55775578,-0.13998510,-0.15627512,White
MN-07,713299,0.40574229,0.57159663,0.86622761,0.13377239,0.03898,0.03713452,0.00110237,0.03707212,0.01451043,528861,-0.16585434,0.41232527,0.56452088,-0.15219561,-0.16630143,White
MN-08,713281,0.41169909,0.56871246,0.89189242,0.10810758,0.01553384,0.01593493,0.00109632,0.01005403,0.05883569,560969,-0.15701337,0.42751248,0.55100956,-0.12349708,-0.15084127,White
MO-01,769121,0.4049359,0.58053763,0.80770985,0.19229015,0.10581766,0.03046142,0.00101713,0.02601393,0.02366469,609558,-0.17560173,0.41904129,0.56535012,-0.14630883,-0.17083743,White
MO-02,769444,0.40089578,0.5865692,0.74790276,0.25209724,0.16573935,0.02601675,0.00141255,0.02697117,0.0276152,602458,-0.18567342,0.4305522,0.55458145,-0.12402925,-0.17012536,White
MO-03,769186,0.3998238,0.58644265,0.76232638,0.23767362,0.13800447,0.03780207,0.00227554,0.02473744,0.03173006,596343,-0.18661885,0.41486149,0.5662989,-0.15143741,-0.17989170,White
MO-04,768771,0.40256194,0.58115324,0.81176422,0.18823578,0.08069941,0.02983349,0.00129471,0.04886879,0.02238221,599360,-0.17859130,0.40768566,0.57474257,-0.16705691,-0.17974650,White
MO-05,769690,0.40011145,0.58618778,0.7257034,0.2742966,0.15330372,0.0577163,0.00408236,0.01788471,0.04084378,594754,-0.18607633,0.41928316,0.56307868,-0.14379552,-0.17698273,White
MO-06,769198,0.40586845,0.58061567,0.7789488,0.2210512,0.14454864,0.02671831,0.00113988,0.0218836,0.02212313,588660,-0.17474722,0.41464919,0.56778382,-0.15313463,-0.17254302,White
MO-07,769201,0.39646214,0.5889874,0.77007161,0.22992839,0.09052478,0.07901858,0.00439247,0.02202534,0.03320649,587596,-0.19252526,0.40517692,0.57460049,-0.16942357,-0.18982470,White
MO-08,770302,0.39535398,0.58951632,0.83253669,0.16746331,0.06320837,0.04359481,0.00342111,0.02830706,0.02601012,596883,-0.19416234,0.40239731,0.57845899,-0.17606168,-0.19312879,White
MS-01,740206,0.38476582,0.60225493,0.55092129,0.44907871,0.39718326,0.0300291,0.00079205,0.00923945,0.01354978,565618,-0.21748911,0.42139657,0.56487092,-0.14347435,-0.19781752,White
MS-02,740139,0.39037275,0.59920126,0.57427683,0.42572317,0.37347604,0.02161168,0.00065104,0.01387776,0.0179149,572931,-0.20882851,0.42063655,0.56698815,-0.14635160,-0.19300287,White
MS-03,740406,0.3663076,0.62302318,0.60001725,0.39998275,0.34045194,0.0283465,0.00094007,0.01344971,0.01714134,568042,-0.25671558,0.39299992,0.59394961,-0.20094969,-0.24312695,White
MS-04,740528,0.37795679,0.61181479,0.58490249,0.41509751,0.33459952,0.04057386,0.00150436,0.02084034,0.01999271,571008,-0.23385800,0.40617226,0.57924367,-0.17307141,-0.21859580,White
MT-01,541823,0.38675915,0.58159703,0.88811329,0.11188671,0.00848834,0.0377081,0.0021349,0.0135063,0.04171687,429059,-0.19483788,0.40864785,0.56452885,-0.15588100,-0.18685225,White
MT-02,542402,0.38233799,0.58636648,0.82291528,0.17708472,0.00902476,0.03260549,0.00249843,0.01367963,0.11455503,421064,-0.20402849,0.40219865,0.57418395,-0.17198530,-0.19834743,White
NC-01,746370,0.43159265,0.55787024,0.60047667,0.39952333,0.31902642,0.04763053,0.00167657,0.01306582,0.02268639,597054,-0.12627759,0.45473553,0.53421182,-0.07947629,-0.11567716,White
NC-02,746231,0.65551207,0.32337756,0.57468685,0.42531315,0.23956654,0.1098479,0.00141897,0.06389993,0.01862122,584226,0.33213451,0.66395638,0.3164957,0.34746068,0.33224323,White
NC-03,746511,0.41927481,0.56966095,0.58067201,0.41932799,0.28271364,0.09719709,0.0031801,0.02243023,0.02253058,577970,-0.15038614,0.44454783,0.54066628,-0.09611845,-0.13729691,White
NC-04,746091,0.71716288,0.26207714,0.55545548,0.44454452,0.21444412,0.09809431,0.00131529,0.11825218,0.01833389,574019,0.45508574,0.72488935,0.25878266,0.46610669,0.45375939,White
NC-05,745529,0.41291641,0.57346859,0.72606697,0.27393303,0.14895558,0.08835668,0.00123964,0.01893357,0.02142972,592915,-0.16055218,0.41863398,0.56734855,-0.14871457,-0.16160631,White
NC-06,745487,0.4221747,0.56242852,0.65965765,0.34034235,0.20712114,0.07889268,0.00112065,0.03569242,0.0221545,588052,-0.14025382,0.43123582,0.55443058,-0.12319476,-0.13956747,White
NC-07,745379,0.42278662,0.56621483,0.62494727,0.37505273,0.20643462,0.06589909,0.00174613,0.01425808,0.09220024,595031,-0.14342821,0.44074574,0.54677491,-0.10602917,-0.13596186,White
NC-08,746436,0.41589439,0.57086586,0.60809792,0.39190208,0.24403643,0.0896313,0.00376516,0.03581678,0.02969486,565182,-0.15497147,0.42942824,0.55533683,-0.12590859,-0.15028384,White
NC-09,744862,0.41742457,0.56986825,0.63137378,0.36862622,0.22978203,0.09761739,0.00105621,0.02379845,0.02380018,578483,-0.15244368,0.42535049,0.56206399,-0.13671350,-0.15220029,White
NC-10,745345,0.43104306,0.55260111,0.72034845,0.27965155,0.11975678,0.08074116,0.00123867,0.06017352,0.01965141,567542,-0.12155805,0.43115993,0.55323878,-0.12207885,-0.12673165,White
NC-11,745135,0.37784166,0.60951469,0.77276266,0.22723734,0.11931562,0.06745874,0.00175474,0.01801592,0.0215271,586981,-0.23167303,0.36918288,0.61715026,-0.24796738,-0.24210448,White
NC-12,745245,0.72913114,0.24578274,0.3528409,0.6471591,0.41059598,0.16343654,0.0015145,0.0669925,0.02078637,578408,0.48334840,0.75449753,0.22805053,0.52644700,0.49271460,Black
NC-13,745786,0.40819611,0.5782164,0.65089498,0.34910502,0.20746496,0.10585349,0.00161271,0.01525423,0.02517888,563647,-0.17002029,0.40632351,0.57820175,-0.17187824,-0.17563961,White
NC-14,744981,0.42441632,0.5611005,0.83940263,0.16059737,0.04935195,0.05692475,0.00148285,0.01592995,0.03672127,605589,-0.13668418,0.42239643,0.56283125,-0.14043482,-0.14293439,White
ND-AL,779094,0.3051079,0.66956852,0.84408473,0.15591527,0.03597425,0.03624099,0.0022832,0.02213077,0.05876768,596093,-0.36446062,0.31777451,0.65120268,-0.33342817,-0.35911647,White
NE-01,653871,0.38382493,0.60264155,0.82153004,0.17846996,0.03296747,0.09299777,0.00146264,0.03133853,0.02068932,499098,-0.21881662,0.39057844,0.5871371,-0.19655866,-0.21639730,White
NE-02,654214,0.39391525,0.59373729,0.83602605,0.16397395,0.03347253,0.07605679,0.00172955,0.03336067,0.0178672,482784,-0.19982204,0.3904907,0.58806254,-0.19757184,-0.20407197,White
NE-03,653419,0.39399676,0.59264819,0.71950349,0.28049651,0.09314814,0.12577365,0.00214873,0.03155722,0.03381319,494245,-0.19865143,0.40037988,0.57949532,-0.17911544,-0.19713943,White
NH-01,688509,0.56979974,0.41454895,0.85845269,0.14154731,0.02689085,0.0478986,0.00128449,0.0416589,0.01748251,563649,0.15525079,0.59393865,0.38945143,0.20448722,0.16666293,White
NH-02,689020,0.44958698,0.53649321,0.91895245,0.08104755,0.01187546,0.02298256,0.00088146,0.0185645,0.01696494,557031,-0.08690623,0.46877176,0.51489398,-0.04612222,-0.07831156,White
NJ-01,773862,0.63945999,0.34298486,0.57475573,0.42524427,0.22139412,0.12866191,0.00170177,0.07123847,0.01611947,602315,0.29647513,0.66484336,0.32257876,0.34226460,0.30673829,White
NJ-02,773450,0.4487329,0.53376905,0.7211037,0.2788963,0.11888662,0.11841058,0.00130464,0.02913757,0.01932594,615494,-0.08503615,0.48085245,0.50517463,-0.02432218,-0.06979816,White
NJ-03,773859,0.4171471,0.56593247,0.7200667,0.2799333,0.09895589,0.11395133,0.00154035,0.05782048,0.01477788,629725,-0.14878537,0.45597926,0.53045851,-0.07447925,-0.12901666,White
NJ-04,774502,0.41925154,0.55842964,0.66649853,0.33350147,0.07651733,0.10423008,0.00103807,0.14100825,0.01098835,580888,-0.13917810,0.47114876,0.51622915,-0.04508039,-0.11281220,White
NJ-05,774487,0.43557351,0.54140229,0.71788318,0.28211682,0.03382121,0.12641655,0.00114325,0.11474505,0.00895709,619286,-0.10582878,0.48715041,0.49996321,-0.01281280,-0.07982345,White
NJ-06,772986,0.42415564,0.55274866,0.62056737,0.37943263,0.07617654,0.18434677,0.00132841,0.11209299,0.01214478,608245,-0.12859302,0.49144401,0.49605041,-0.00460640,-0.09226415,White
NJ-07,774426,0.43859789,0.53790828,0.76052848,0.23947152,0.04000182,0.10079497,0.0009342,0.08446183,0.01122995,615497,-0.09931039,0.46908496,0.51353761,-0.04445265,-0.08602448,White
NJ-08,772588,0.630227,0.33832531,0.26772659,0.73227341,0.15181258,0.43023699,0.00241416,0.16205274,0.02140217,611807,0.29190169,0.73683671,0.25278014,0.48405657,0.35095332,Hispanic
NJ-09,773367,0.52230972,0.45708087,0.44182181,0.55817819,0.09023076,0.27816532,0.00137632,0.19092931,0.01402315,615411,0.06522885,0.6083158,0.38149824,0.22681756,0.11409175,Minority
NJ-10,772667,0.76511459,0.21820597,0.18400338,0.81599662,0.50937868,0.26414787,0.00182548,0.04151027,0.01587123,594913,0.54690862,0.82903868,0.1630071,0.66603158,0.58161627,Black
NJ-11,772734,0.5942963,0.37897892,0.4680973,0.5319027,0.1347018,0.30763926,0.0015349,0.09829706,0.01693868,584402,0.21531738,0.67095302,0.31727419,0.35367883,0.25643786,Minority
NJ-12,774088,0.67056421,0.29674384,0.37610616,0.62389384,0.20299274,0.21468623,0.00166245,0.20669388,0.01566812,603327,0.37382037,0.7339235,0.2531414,0.48078210,0.40447428,Minority
NM-01,705872,0.67790892,0.312662,0.41969103,0.58030897,0.03199942,0.44870419,0.00262749,0.03466033,0.08419216,568604,0.36524692,0.68571606,0.29186966,0.39384640,0.36978008,Hispanic
NM-02,706610,0.44310143,0.54985274,0.44305576,0.55694424,0.03023547,0.45692905,0.00273352,0.02426992,0.0609361,539598,-0.10675131,0.45480059,0.52319624,-0.06839565,-0.09896609,Hispanic
NM-03,705040,0.44083502,0.55072669,0.35108622,0.64891378,0.02244215,0.42403262,0.00232673,0.01585947,0.20295147,530787,-0.10989167,0.46648428,0.511559,-0.04507472,-0.09328602,Hispanic
NV-01,775608,0.60816274,0.37339259,0.26866261,0.73133739,0.19742016,0.4339087,0.01487822,0.08817627,0.0322872,574531,0.23477015,0.65375928,0.32383364,0.32992564,0.26148865,Hispanic
NV-02,776700,0.43742406,0.54004198,0.66900737,0.33099263,0.03153791,0.18628164,0.00946267,0.07161377,0.03950904,617479,-0.10261792,0.45185439,0.52083882,-0.06898443,-0.09640676,White
NV-03,775847,0.4664119,0.51690711,0.51725268,0.48274732,0.0970181,0.16778336,0.02035166,0.19605327,0.02386726,613267,-0.05049521,0.49370312,0.48729108,0.00641204,-0.03652613,White
NV-04,776459,0.43825428,0.54325858,0.52789167,0.47210833,0.11583606,0.23383148,0.01307296,0.09573735,0.03370781,608049,-0.10500430,0.45786373,0.52030186,-0.06243813,-0.09581558,White
NY-01,777429,0.43106853,0.55698955,0.73243827,0.26756173,0.06251912,0.14803417,0.00099801,0.0476803,0.01459532,624241,-0.12592102,0.46966637,0.51593259,-0.04626622,-0.10436942,White
