,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority,DemPct_2,RepPct_2,Margin_2,Swing
389,2,818197,0.24713308,0.72975884,0.83663347,0.16336653,0.00839648,0.09688905,0.00910859,0.01536344,0.03523512,564522,-0.48262576,White,0.24104483,0.71363859,-0.47259376,-0.010032000000000041
390,3,817416,0.34951568,0.61941277,0.78054218,0.21945782,0.01459133,0.12973355,0.01866415,0.04200319,0.01889258,564719,-0.26989708999999995,White,0.32795745,0.60787555,-0.27991810000000006,0.010021010000000108
391,4,817771,0.61204922,0.35954119,0.67701866,0.32298134,0.02763669,0.1938289,0.02180206,0.06014091,0.02570732,623519,0.25250802999999994,White,0.60493738,0.34871729,0.25622008999999996,-0.003712060000000017
392,1,784563,0.42408323,0.56017517,0.73043461,0.26956539,0.15400094,0.04517632,0.00190339,0.04840331,0.02129135,615743,-0.13609193999999997,White,0.42196902,0.55948407,-0.13751505000000003,0.0014231100000000607
393,2,784861,0.50489267,0.47862314,0.59969373,0.40030627,0.23993336,0.07126462,0.00406494,0.07428293,0.02254941,608619,0.02626953000000004,White,0.51603162,0.46291704,0.05311458000000002,-0.02684504999999998
394,3,785238,0.63661936,0.34628093,0.43324575,0.56675425,0.45277359,0.06540153,0.00371773,0.03938716,0.02278573,615429,0.29033843,Black,0.65517466,0.32516774,0.33000692000000004,-0.039668490000000056
395,4,784544,0.66880435,0.31258713,0.45727425,0.54272575,0.41029626,0.08090689,0.00174157,0.04065366,0.01856301,629316,0.35621722000000006,Minority,0.68348856,0.30017992,0.38330864000000003,-0.027091419999999977
396,5,783995,0.40769205,0.57818341,0.6876441,0.3123559,0.23206164,0.03931255,0.00120032,0.02376315,0.01770515,620667,-0.17049135999999998,White,0.4112352,0.5709893,-0.1597541,-0.01073725999999997
397,6,784770,0.37761169,0.6062418,0.80634111,0.19365889,0.08707383,0.06434579,0.00120289,0.02305245,0.01941648,622667,-0.22863011000000005,White,0.38501669,0.59550808,-0.21049139,-0.018138720000000053
398,7,784348,0.51630512,0.46246596,0.63797295,0.36202705,0.14787478,0.12567002,0.00225365,0.07243523,0.02206569,596809,0.05383915999999994,White,0.54646108,0.43319123,0.11326985000000006,-0.05943069000000012
399,8,785050,0.72673879,0.23922957,0.53078226,0.46921774,0.11518174,0.16516256,0.00210191,0.1789345,0.01764809,625620,0.48750921999999997,White,0.76294478,0.21521222,0.54773256,-0.06022334000000007
400,9,784498,0.26854874,0.72013184,0.87194742,0.12805258,0.06362488,0.0240739,0.00092778,0.02013161,0.01755131,640237,-0.45158309999999996,White,0.27850587,0.70695462,-0.42844875,-0.02313434999999997
401,10,784451,0.60194819,0.36240791,0.52710621,0.47289379,0.08608636,0.12912268,0.00200241,0.24660808,0.01467689,583298,0.23954028,White,0.65028716,0.32947187,0.32081529,-0.08127500999999998
402,11,785075,0.63196774,0.33423545,0.44391621,0.55608379,0.19429165,0.20187881,0.00309214,0.1521131,0.0206546,586649,0.29773229,Minority,0.67533363,0.30571534,0.36961829,-0.071886
403,1,643077,0.63234241,0.32019255,0.90402721,0.09597279,0.01723224,0.02118853,0.00098764,0.02224099,0.0243669,524482,0.31214986,White,0.66086417,0.30673765,0.35412652,-0.04197666
404,1,770766,0.53744521,0.42410668,0.77824551,0.22175449,0.02106462,0.09249672,0.00785809,0.05523209,0.04342603,607654,0.11333852999999999,White,0.53671362,0.42774251,0.10897110999999998,0.004367420000000011
405,2,770269,0.68017383,0.27905254,0.63229376,0.36770624,0.05018062,0.09286578,0.00983791,0.19045461,0.02588966,602364,0.40112128999999996,White,0.68699917,0.28049936,0.40649981,-0.005378520000000053
406,3,770776,0.46655858,0.49977227,0.78325271,0.21674729,0.02538673,0.0889563,0.01173328,0.0511457,0.038801,593696,-0.03321369000000002,White,0.46305717,0.50527957,-0.04222239999999999,0.009008709999999975
407,4,770826,0.36268554,0.60514528,0.61565802,0.38434198,0.01335822,0.29123664,0.00369543,0.02399469,0.0585412,566917,-0.24245974000000003,White,0.37955261,0.59049643,-0.21094381999999995,-0.031515920000000086
408,5,770839,0.44729199,0.51660289,0.76995919,0.23004081,0.02837663,0.11553724,0.00895675,0.03928253,0.03812736,600776,-0.06931090000000006,White,0.45250608,0.51046557,-0.05795949000000006,-0.011351410000000006
409,6,770534,0.57604628,0.38622739,0.76389916,0.23610084,0.03543929,0.07375453,0.01382384,0.06535389,0.05080502,620667,0.18981889000000002,White,0.56414034,0.39874159,0.16539875000000004,0.02442013999999998
410,7,770422,0.86513352,0.09465516,0.61807049,0.38192951,0.07597852,0.07647633,0.00690991,0.20396783,0.02304977,656883,0.77047836,White,0.87864767,0.09704835,0.78159932,-0.011120959999999958
411,8,770268,0.53812631,0.42201508,0.68890304,0.31109696,0.02702109,0.08521178,0.00770486,0.16202355,0.02820711,582619,0.11611123000000001,White,0.54727391,0.42021382,0.12706009000000001,-0.010948860000000005
412,9,770171,0.64275795,0.31887859,0.45327537,0.54672463,0.11614251,0.13683323,0.02424167,0.25548102,0.02957565,596741,0.32387936,Minority,0.66905901,0.30257915,0.36647986,-0.042600499999999986
413,10,770410,0.57186505,0.3904997,0.6307003,0.3692997,0.10365175,0.10712106,0.02759519,0.10838034,0.03803666,596372,0.18136534999999998,White,0.57305627,0.39001902,0.18303725000000004,-0.0016719000000000594
414,1,736519,0.40912563,0.57598585,0.81822138,0.18177862,0.05775756,0.08883044,0.00097092,0.01516715,0.01726502,576773,-0.16686022,White,0.41850557,0.56445901,-0.14595344,-0.020906780000000014
415,2,736226,0.70691024,0.27556583,0.80165557,0.19834443,0.05615841,0.06373158,0.00122762,0.05965952,0.01602591,583243,0.43134441,White,0.71466835,0.26816147,0.44650687999999994,-0.015162469999999928
416,3,736338,0.41708685,0.56687712,0.91404421,0.08595579,0.01403279,0.02947664,0.00105614,0.01987444,0.01652423,577576,-0.14979027,White,0.42860718,0.55496025,-0.12635307000000007,-0.023437199999999936
417,4,736955,0.74657874,0.23335733,0.47210439,0.52789561,0.31355073,0.15315077,0.00145449,0.05175693,0.02116255,558959,0.51322141,Minority,0.75508825,0.22803851,0.52704974,-0.013828330000000055
418,5,737021,0.41784762,0.56380117,0.85996729,0.14003271,0.02837888,0.05279631,0.0009317,0.0408809,0.01402725,579586,-0.14595355,White,0.41352869,0.57034025,-0.15681156000000002,0.010858010000000029
419,6,736002,0.4084773,0.57727119,0.8896568,0.1103432,0.01530072,0.02688582,0.00107427,0.01897883,0.04356604,586443,-0.16879389000000006,White,0.41681803,0.56622129,-0.14940325999999998,-0.019390630000000075
420,7,737185,0.4203301,0.56178263,0.91357812,0.08642188,0.01409672,0.02534942,0.00097812,0.02118503,0.01885353,575595,-0.14145252999999997,White,0.43300715,0.54683357,-0.11382641999999998,-0.02762610999999998
421,8,737472,0.41140883,0.57385386,0.86551187,0.13448813,0.02324233,0.05586762,0.00098236,0.02729197,0.02532898,574125,-0.16244503000000005,White,0.41247377,0.56993776,-0.15746398999999994,-0.004981040000000103
422,1,897082,0.28955562,0.69081461,0.89686343,0.10313657,0.04142278,0.02182916,0.00092985,0.01322806,0.02014624,718397,-0.40125899,White,0.30452275,0.67769764,-0.37317489,-0.0280841
423,2,896634,0.27196275,0.70960997,0.90791354,0.09208646,0.04646658,0.01091759,0.00069136,0.00943551,0.02039648,714535,-0.43764722000000006,White,0.2892505,0.69511262,-0.40586211999999994,-0.03178510000000012
424,1,576851,0.25841857,0.71598005,0.83845451,0.16154549,0.01343191,0.08644868,0.00228623,0.01477329,0.04176627,441337,-0.45756147999999996,White,0.26553574,0.69936227,-0.43382652999999993,-0.023734950000000032
425,34,766365,0.41779081,0.57291721,0.24037242,0.75962758,0.02342089,0.70730146,0.00141827,0.02092657,0.01934777,566887,-0.15512639999999994,Hispanic,0.47909127,0.50770216,-0.02861089,-0.12651550999999994
426,2,760510,0.58171643,0.38705372,0.71860955,0.28139045,0.02751323,0.13675058,0.00586247,0.0539654,0.06199198,619193,0.19466270999999996,White,0.60593693,0.37056538,0.23537155000000004,-0.04070884000000008
427,2,765068,0.43124623,0.56450303,0.51164833,0.48835167,0.39681665,0.05828613,0.00177652,0.02042992,0.01665782,584290,-0.1332568,White,0.44275806,0.54752111,-0.10476305000000002,-0.028493749999999984
428,13,769919,0.42006918,0.56527206,0.5826636,0.4173364,0.08630982,0.26947237,0.00189828,0.05291933,0.01733802,615295,-0.14520287999999998,White,0.47014621,0.51619828,-0.04605207,-0.09915080999999998
429,1,733391,0.41406128,0.54544809,0.61476201,0.38523799,0.04271638,0.06036249,0.02018762,0.07835156,0.19085998,554003,-0.13138681000000008,White,0.43006525,0.53122894,-0.10116368999999997,-0.030223120000000103
430,1,549309,0.55559122,0.41830394,0.75648115,0.24351885,0.07611535,0.10802738,0.00175269,0.03808124,0.01592235,445600,0.13728728000000007,White,0.59172884,0.38856212,0.20316672000000002,-0.06587943999999996
431,2,753734,0.6009219,0.38101429,0.42423532,0.57576468,0.47478236,0.08746391,0.00026564,0.00806635,0.00607312,545848,0.21990761000000003,Black,0.64404523,0.34142559,0.30261964,-0.08271202999999999
432,7,753657,0.83346298,0.14686304,0.35779845,0.64220155,0.46185309,0.09711444,0.00033202,0.07695428,0.0049678,557188,0.68659994,Black,0.86964234,0.11487997,0.7547623699999999,-0.06816242999999989
433,9,753670,0.57307845,0.40246291,0.6905116,0.3094884,0.07058517,0.11550595,0.00063055,0.11496087,0.00595221,526527,0.17061554,White,0.61009497,0.37218398,0.23791099,-0.06729544999999998
434,10,753588,0.56595768,0.41191255,0.71005178,0.28994822,0.09207713,0.14914454,0.00039557,0.03814791,0.008047,530881,0.15404513000000003,White,0.58701994,0.39299679,0.19402315000000003,-0.03997802
