,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct2,RepPct2,Margin2,Swing,R_Margin,R_Margin2,R_Swing,Majority,PopDensity
406,2,770269,0.68017383,0.27905254,0.63229376,0.36770624,0.05018062,0.09286578,0.00983791,0.19045461,0.02588966,602364,0.40112129,0.68699917,0.28049936,0.40649981,-0.005378520000000053,0.4029563468965517,0.3545407483678161,0.04841559852873558,White,11491732.594493844
407,3,770776,0.46655858,0.49977227,0.78325271,0.21674729,0.02538673,0.0889563,0.01173328,0.0511457,0.038801,593696,-0.03321369,0.46305717,0.50527957,-0.0422224,0.00900871,-0.0313786331034483,-0.09418146163218391,0.06280282852873562,White,342055.1859412665
408,4,770826,0.36268554,0.60514528,0.61565802,0.38434198,0.01335822,0.29123664,0.00369543,0.02399469,0.0585412,566917,-0.24245974,0.37955261,0.59049643,-0.21094382,-0.03151592,-0.2406246831034483,-0.26290288163218384,0.022278198528735547,White,87653.63758694888
409,5,770839,0.44729199,0.51660289,0.76995919,0.23004081,0.02837663,0.11553724,0.00895675,0.03928253,0.03812736,600776,-0.0693109,0.45250608,0.51046557,-0.05795949,-0.01135141,-0.06747584310344834,-0.10991855163218398,0.04244270852873563,White,288750.26284830744
410,6,770534,0.57604628,0.38622739,0.76389916,0.23610084,0.03543929,0.07375453,0.01382384,0.06535389,0.05080502,620667,0.18981889,0.56414034,0.39874159,0.16539875,0.02442014,0.19165394689655174,0.11343968836781612,0.07821425852873562,White,335491.76440042706
411,7,770422,0.86513352,0.09465516,0.61807049,0.38192951,0.07597852,0.07647633,0.00690991,0.20396783,0.02304977,656883,0.77047836,0.87864767,0.09704835,0.78159932,-0.01112096,0.7723134168965518,0.7296402583678161,0.042673158528735676,White,17246810.927044313
412,8,770268,0.53812631,0.42201508,0.68890304,0.31109696,0.02702109,0.08521178,0.00770486,0.16202355,0.02820711,582619,0.11611123,0.54727391,0.42021382,0.12706009,-0.01094886,0.11794628689655173,0.0751010283678161,0.04284525852873563,White,299283.11393522006
413,9,770171,0.64275795,0.31887859,0.45327537,0.54672463,0.11614251,0.13683323,0.02424167,0.25548102,0.02957565,596741,0.32387936,0.66905901,0.30257915,0.36647986,-0.0426005,0.32571441689655173,0.3145207983678161,0.011193618528735648,Minority,11671829.804413198
414,10,770410,0.57186505,0.3904997,0.6307003,0.3692997,0.10365175,0.10712106,0.02759519,0.10838034,0.03803666,596372,0.18136535,0.57305627,0.39001902,0.18303725,-0.0016719000000000594,0.1832004068965517,0.13107818836781612,0.052122218528735574,White,5070182.199788342
415,1,737410,0.51259603,0.46800226,0.76041079,0.23958921,0.07738526,0.10361848,0.00113629,0.04055358,0.01890183,578198,0.04459377,0.51378386,0.4685219,0.04526196,-0.0006681900000000129,0.04642882689655169,-0.00669710163218392,0.05312592852873562,White,6131181.240281206
416,2,735800,0.66703189,0.3158231,0.81301344,0.18698656,0.05013788,0.06073883,0.0011324,0.05776626,0.01501459,586363,0.35120879,0.6718479,0.31136616,0.36048174,-0.009272950000000113,0.35304384689655166,0.30852267836781616,0.04452116852873552,White,947783.0730127775
417,3,737594,0.49836515,0.48602274,0.89431668,0.10568332,0.02343715,0.04023328,0.00102957,0.02052378,0.01590024,575966,0.01234241,0.51440986,0.46724052,0.04716934,-0.03482693,0.014177466896551688,-0.004789721632183906,0.0189671885287356,White,273498.881799343
418,4,736316,0.70729982,0.27296563,0.48772722,0.51227278,0.30791251,0.1441576,0.00139455,0.05102949,0.01976244,557168,0.43433419,0.71806582,0.26535281,0.45271301,-0.01837882,0.43616924689655173,0.4007539483678161,0.03541529852873567,Minority,7189761.622027453
419,5,736868,0.33986477,0.645823,0.90811083,0.09188917,0.01321647,0.04207814,0.00084867,0.01687162,0.013765,579731,-0.30595823,0.3397813,0.64459645,-0.30481515,-0.001143080000000074,-0.30412317310344833,-0.35677421163218387,0.05265103852873556,White,783178.5758762668
420,6,737611,0.36956968,0.61489035,0.90427974,0.09572026,0.01229966,0.02968459,0.00095013,0.0197221,0.02915057,576764,-0.24532067,0.37578251,0.60774832,-0.23196581,-0.01335486,-0.2434856131034483,-0.2839248716321839,0.04043925852873561,White,185687.0073262681
421,7,736083,0.37411015,0.6089235,0.92089931,0.07910069,0.01003097,0.0172165,0.00102039,0.01012685,0.03353073,584091,-0.23481335,0.38912705,0.59360608,-0.20447903,-0.03033432,-0.23297829310344825,-0.25643809163218395,0.02345979852873572,White,101691.3124580215
422,8,736036,0.4734085,0.51122731,0.84507656,0.15492344,0.02873947,0.05832211,0.00116547,0.03831929,0.02695207,574019,-0.03781881,0.47271879,0.50757038,-0.03485159,-0.00296722,-0.035983753103448264,-0.0868106516321839,0.05082689852873564,White,1283801.5884541823
423,1,897082,0.28955562,0.69081461,0.89686343,0.10313657,0.04142278,0.02182916,0.00092985,0.01322806,0.02014624,718397,-0.40125899,0.30452275,0.67769764,-0.37317489,-0.0280841,-0.39942393310344826,-0.42513395163218387,0.025710018528735633,White,245956.98778235412
424,2,896634,0.27196275,0.70960997,0.90791354,0.09208646,0.04646658,0.01091759,0.00069136,0.00943551,0.02039648,714535,-0.43764722,0.2892505,0.69511262,-0.40586212,-0.0317851,-0.43581216310344834,-0.4578211816321838,0.022009018528735512,White,314986.8741022218
425,1,576851,0.25841857,0.71598005,0.83845451,0.16154549,0.01343191,0.08644868,0.00228623,0.01477329,0.04176627,441337,-0.45756148,0.26553574,0.69936227,-0.43382653,-0.02373495,-0.45572642310344824,-0.4857855916321838,0.0300591685287356,White,20623.296216961222
426,1,653675,0.53814219,0.44791991,0.69935425,0.30064575,0.1109204,0.11727746,0.00219831,0.0512953,0.02429626,487647,0.09022227999999999,0.53944961,0.43972894,0.09972067000000001,-0.009498390000000023,0.092045916091954,0.04775164967816096,0.04429426641379304,White,6285742.177802221
427,2,654390,0.42702561,0.55909858,0.82772271,0.17227729,0.03562582,0.07279214,0.00165805,0.03540894,0.02562481,493350,-0.13207297,0.43486037,0.54180622,-0.10694585000000001,-0.025127120000000003,-0.130249333908046,-0.15891487032183907,0.02866553641379306,White,302611.11873948993
428,3,653439,0.2095905,0.77913332,0.84797932,0.15202068,0.01410943,0.10541676,0.0014885,0.00981762,0.02256781,495130,-0.56954282,0.2136878,0.76657532,-0.55288752,-0.01665530000000004,-0.567719183908046,-0.604856540321839,0.037137356413793024,White,33774.1602046739
429,1,776576,0.30205602,0.68195203,0.65009774,0.34990226,0.19358218,0.09958094,0.00106272,0.02864487,0.03087909,597524,-0.37989601000000006,0.30269697,0.68053727,-0.37784029999999996,-0.0020557100000000994,-0.17067440666666675,-0.1928230733333333,0.022148666666666567,White,405376.344847211
430,2,776265,0.6709241,0.30838002,0.37765825,0.62234175,0.49557213,0.08773275,0.00116944,0.03518052,0.01618743,606273,0.36254408000000005,0.68866999,0.29473026,0.39393972999999993,-0.031395649999999886,0.5717656833333333,0.5789569566666666,-0.00719127333333322,Black,1441225.42830209
431,3,775735,0.22653471,0.75989912,0.72613178,0.27386822,0.18206172,0.04914593,0.00160426,0.02102105,0.02072719,585318,-0.53336441,0.23568086,0.74693826,-0.5112574,-0.022107010000000038,-0.3241428066666667,-0.3262401733333333,0.002097366666666628,White,306609.915273872
432,4,776115,0.33143878,0.6565131,0.5970402,0.4029598,0.3215719,0.04056152,0.00128243,0.01537234,0.02536352,596526,-0.32507431999999997,0.3489265,0.63608213,-0.28715563000000005,-0.03791868999999992,-0.11585271666666666,-0.10213840333333338,-0.013714313333333256,White,231705.00085172916
433,5,776858,0.54259929,0.44205793,0.41175749,0.58824251,0.52183685,0.03978557,0.00091109,0.01725868,0.0129167,594889,0.10054135999999997,0.57296857,0.41071622,0.16225235,-0.06171099000000002,0.3097629633333333,0.3472695766666667,-0.037506613333333355,Black,332592.29882595275
434,6,776208,0.25158013,0.73166045,0.74333156,0.25666844,0.1539309,0.05820161,0.00096607,0.02162815,0.01981973,590018,-0.48008032,0.24542495,0.73546706,-0.49004211,0.00996178999999997,-0.2708587166666667,-0.30502488333333333,0.034166166666666636,White,1032015.634435089
