,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
91,18,768463,0.37437236,0.61414839,0.60070819,0.39929181,0.14597495,0.22151932,0.00156953,0.01998551,0.02090838,604638,-0.23977603,White
92,19,769034,0.35738861,0.63115102,0.6714823,0.3285177,0.07574713,0.21851187,0.00110476,0.02201973,0.01285586,635430,-0.27376241,White
93,20,769811,0.71259139,0.27568301,0.25115098,0.74884902,0.5005541,0.21524664,0.00195223,0.03057103,0.0118795,601877,0.43690838,Black
94,21,770164,0.40426679,0.58477936,0.66905675,0.33094325,0.13502028,0.15395867,0.00159463,0.02565554,0.01638031,628987,-0.18051257,White
95,22,769770,0.4499218,0.53755281,0.63258396,0.36741604,0.1216754,0.20040405,0.00138755,0.02887704,0.01521451,638535,-0.08763101,White
96,23,769304,0.5266578,0.46110033,0.54504014,0.45495986,0.14822684,0.23236808,0.00164105,0.04942034,0.01054635,614241,0.06555747,White
97,24,769269,0.69991115,0.28819933,0.10885665,0.89114335,0.50202603,0.38311967,0.00151932,0.02829477,0.01017742,602903,0.41171182,Black
98,25,768752,0.45026124,0.5373779,0.39664368,0.60335632,0.07519783,0.4889769,0.00138542,0.03404222,0.01132288,638795,-0.08711666,Hispanic
99,26,769045,0.41243343,0.57712384,0.1762926,0.8237074,0.0970854,0.7012271,0.00109366,0.03743163,0.00764593,619022,-0.16469041,Hispanic
100,27,768387,0.40547369,0.58333468,0.16639706,0.83360294,0.05717061,0.75072666,0.00087151,0.0302569,0.00802776,629939,-0.17786099,Hispanic
101,28,768546,0.38183066,0.60876113,0.20899335,0.79100665,0.11858475,0.66317013,0.00099126,0.01994358,0.01228309,608316,-0.22693047,Hispanic
102,1,727502,0.59628087,0.38242165,0.31815095,0.68184905,0.02401282,0.09569419,0.28379491,0.4325984,0.03034013,568488,0.21385922,Asian
103,2,727769,0.61616178,0.36659497,0.1613147,0.8386853,0.03120952,0.06589186,0.1755431,0.68201635,0.01852347,587417,0.24956681,Asian
104,1,797885,0.40543549,0.57692808,0.8686504,0.1313496,0.03236107,0.05654663,0.00196348,0.02407082,0.0134858,618799,-0.17149259,White
105,2,797250,0.43077583,0.5517517,0.87769556,0.12230444,0.04897607,0.03504026,0.00246108,0.01910179,0.01437633,615178,-0.12097587,White
106,3,797200,0.44996295,0.5329875,0.83143943,0.16856057,0.04962089,0.06159737,0.00181105,0.03665189,0.01613545,603516,-0.08302455,White
107,4,798034,0.41385318,0.56804913,0.83988671,0.16011329,0.03923377,0.06591796,0.0045804,0.03131519,0.01924552,612610,-0.15419595,White
108,1,918830,0.30910941,0.66098841,0.7995543,0.2004457,0.0133178,0.12654716,0.00437272,0.02538603,0.0309743,676238,-0.351879,White
109,2,920276,0.29923159,0.67541315,0.82948946,0.17051054,0.01005624,0.094441,0.0039548,0.02170212,0.03510473,700162,-0.37618156,White
110,1,753306,0.78955245,0.193536,0.22520882,0.77479118,0.60229957,0.15937386,0.00105872,0.01200223,0.01696701,580892,0.59601645,Black
428,2,753899,0.32080036,0.65989973,0.78579627,0.21420373,0.10081229,0.08007613,0.00090899,0.01094366,0.02103631,586367,-0.33909937,White
111,3,754216,0.65573729,0.31370391,0.46714335,0.53285665,0.12564351,0.33888312,0.00147649,0.06579181,0.02688752,585848,0.34203338,Minority
112,4,753888,0.62655458,0.34861645,0.28066029,0.71933971,0.05914468,0.58348112,0.00122576,0.07571357,0.04628653,567811,0.27793813,Hispanic
113,5,753976,0.81794754,0.15907201,0.63160694,0.36839306,0.10010636,0.1424262,0.00148748,0.11647322,0.01589364,648750,0.65887553,White
114,6,753235,0.42851052,0.54088527,0.75605891,0.24394109,0.05858013,0.13724267,0.00071619,0.03493733,0.01560709,583645,-0.11237475,White
115,7,753414,0.8703514,0.10995389,0.14612648,0.85387352,0.68844882,0.1030954,0.00127206,0.06445552,0.01329228,598242,0.76039751,Black
116,8,753675,0.52496101,0.45225435,0.60314707,0.39685293,0.04044527,0.2056042,0.00117617,0.14117323,0.02149297,584098,0.0727066599999999,White
117,9,754042,0.60997732,0.36570713,0.61156019,0.38843981,0.03695722,0.18117519,0.00132522,0.16276937,0.01741358,597637,0.24427019,White
118,10,753295,0.6591417,0.31564033,0.5986392,0.4013608,0.08816483,0.20056105,0.0017633,0.10092259,0.02067169,573925,0.34350137,White
119,11,754225,0.58800055,0.37996911,0.59620715,0.40379285,0.079948,0.2034412,0.0011768,0.10872067,0.0199397,576137,0.20803144,White
429,12,754211,0.41510686,0.55999978,0.78798325,0.21201675,0.09211976,0.04348527,0.00112392,0.05637092,0.01729398,595236,-0.14489292,White
120,13,753948,0.42049154,0.55549748,0.76109661,0.23890339,0.15951477,0.03582958,0.00134787,0.01826659,0.02143027,589820,-0.13500594,White
121,14,752767,0.4202032,0.55569199,0.79332812,0.20667188,0.04890101,0.09343685,0.00092101,0.04465666,0.0182906,571113,-0.13548879,White
122,15,753743,0.41583895,0.55907273,0.82325136,0.17674864,0.09743265,0.03375116,0.00133695,0.02342544,0.01861378,589402,-0.14323378,White
123,16,753287,0.44734126,0.53044501,0.74509154,0.25490846,0.02349704,0.15182771,0.00104313,0.06329062,0.01878148,581903,-0.08310375,White
124,17,753381,0.41020431,0.56708309,0.79130814,0.20869186,0.08646157,0.08061423,0.00092076,0.02036548,0.01995777,588643,-0.15687878,White
125,1,753294,0.39731183,0.58442795,0.81065754,0.18934246,0.0479062,0.07310018,0.0057665,0.04510359,0.01877539,576606,-0.18711612,White
126,2,754136,0.35929844,0.62430648,0.82085496,0.17914504,0.07565505,0.06146512,0.00104184,0.01783808,0.02041012,583583,-0.26500804,White
127,3,754211,0.36744263,0.61652914,0.77920541,0.22079459,0.0808023,0.08946731,0.00114768,0.0300711,0.02011495,557645,-0.24908651,White
128,4,753101,0.41285703,0.57151864,0.676723,0.323277,0.16696275,0.12311886,0.0009547,0.01531325,0.02131079,579237,-0.15866161,White
129,5,754761,0.40132055,0.58007565,0.83885667,0.16114333,0.06264093,0.03725791,0.00098899,0.03880408,0.01817102,574321,-0.1787551,White
130,6,753288,0.41751665,0.56570233,0.76930631,0.23069369,0.14498331,0.05208508,0.00111195,0.01493514,0.01826581,577363,-0.14818568,White
131,7,753731,0.4101591,0.57279427,0.70899911,0.29100089,0.15308262,0.08325041,0.00109157,0.03496875,0.02060991,569823,-0.16263517,White
132,8,754930,0.38284149,0.6009497,0.86712281,0.13287719,0.05261119,0.03038189,0.00158504,0.02666269,0.01816984,593676,-0.21810821,White
133,9,754076,0.41837106,0.56428669,0.77188472,0.22811528,0.10922845,0.05989402,0.00136475,0.03704648,0.02138974,580325,-0.14591563,White
134,1,733905,0.41219161,0.56970576,0.77029081,0.22970919,0.04240684,0.12687489,0.00181008,0.03022086,0.03009259,561301,-0.15751415,White
135,2,733890,0.40841757,0.57230559,0.71283915,0.28716085,0.10641149,0.12052712,0.00325497,0.02792767,0.03514177,556688,-0.16388802,White
136,3,735121,0.43077535,0.55188623,0.80428028,0.19571972,0.03843565,0.07562739,0.00176984,0.04336643,0.03468237,557113,-0.12111088,White
137,4,734964,0.38605223,0.59637909,0.73385551,0.26614449,0.07888469,0.11032201,0.00208223,0.04017221,0.03991418,554214,-0.21032686,White
138,1,750461,0.28744446,0.69856972,0.83525728,0.16474272,0.08691356,0.035538,0.00205606,0.01856512,0.0204083,577804,-0.41112526,White
139,2,751375,0.34675377,0.6385847,0.75367926,0.24632074,0.1627803,0.04261781,0.00202934,0.01752435,0.02220435,574572,-0.29183093,White
140,3,751508,0.34454785,0.64094816,0.81354999,0.18645001,0.09243821,0.053066,0.00120636,0.02080495,0.01907521,582746,-0.29640031,White
141,4,750743,0.375132,0.60737571,0.86615908,0.13384092,0.05788766,0.02894042,0.00224797,0.02407608,0.01970295,586308,-0.23224371,White
142,5,751402,0.31021489,0.67291662,0.89386913,0.10613087,0.03788329,0.02979814,0.00153945,0.01361212,0.01996561,572284,-0.36270173,White
143,6,750347,0.37006571,0.61221322,0.84110941,0.15889059,0.07786528,0.03915545,0.00083872,0.02335027,0.01737757,590186,-0.24214751,White
144,1,780203,0.62160772,0.33970724,0.70287953,0.29712047,0.08202629,0.16562707,0.00182235,0.03888257,0.0180773,629408,0.28190048,White
145,2,781073,0.60356949,0.3555006,0.7742272,0.2257728,0.0420673,0.05693609,0.00093658,0.08068516,0.00985458,609666,0.24806889,White
146,3,781624,0.59118322,0.37038215,0.69241446,0.30758554,0.07473395,0.11041234,0.00142035,0.1022732,0.01156478,618862,0.22080107,White
147,4,781068,0.65855254,0.30073004,0.65026488,0.34973512,0.13864668,0.05738371,0.001297,0.12998498,0.00852152,620664,0.3578225,White
148,5,782042,0.7082282,0.24535144,0.65349097,0.34650903,0.07817006,0.08339004,0.00120354,0.15322326,0.00874111,648087,0.46287676,White
149,6,781210,0.58805918,0.37640778,0.69675348,0.30324652,0.06024491,0.20294258,0.00146789,0.04027452,0.01364843,617214,0.2116514,White
150,7,781431,0.73816549,0.21678293,0.47138484,0.52861516,0.21109943,0.19985684,0.00187783,0.11998751,0.01350573,656610,0.52138256,Minority
151,8,780418,0.45563841,0.51228895,0.87229479,0.12770521,0.03071235,0.04963366,0.00098459,0.02539783,0.01323276,625644,-0.05665054,White
152,9,780848,0.5500145,0.41815643,0.83698523,0.16301477,0.04872421,0.05806283,0.00133005,0.01827413,0.0139091,637568,0.13185807,White
153,1,772215,0.40420647,0.5679911,0.73626737,0.26373263,0.16944823,0.04636115,0.00152096,0.02813109,0.01980863,607513,-0.16378463,White
154,2,771053,0.65344402,0.3074808,0.57314975,0.42685025,0.21123263,0.0639203,0.00138844,0.14052774,0.01439754,596352,0.34596322,White
155,3,772206,0.73612211,0.22459931,0.47142694,0.52857306,0.14464965,0.18466806,0.00176922,0.18977916,0.01697817,595176,0.5115228,Minority
156,4,771757,0.79071193,0.17940864,0.25933851,0.74066149,0.57502027,0.10137524,0.00204479,0.0627557,0.02114059,600551,0.61130329,Black
157,5,772840,0.46255827,0.50611799,0.72621753,0.27378247,0.14229148,0.07057721,0.00194375,0.03711077,0.02387178,596269,-0.04355972,White
158,6,771226,0.41823035,0.55047049,0.79680872,0.20319128,0.08743907,0.05773778,0.00131241,0.03843532,0.01838361,607280,-0.13224014,White
159,7,772344,0.84424089,0.12340646,0.26345004,0.73654996,0.61388978,0.06335796,0.00128522,0.05532942,0.01566989,614682,0.72083443,Black
160,8,771762,0.83908486,0.12745611,0.16253668,0.83746332,0.53126407,0.23284381,0.00179116,0.07624306,0.02541435,597379,0.71162875,Black
161,1,680851,0.62204622,0.3541685,0.90373358,0.09626642,0.02963658,0.01875399,0.00113166,0.020994,0.01777298,557588,0.26787772,White
162,2,681508,0.41793534,0.56335947,0.92958514,0.07041486,0.00983716,0.01302994,0.00093575,0.01141183,0.02695942,552497,-0.14542413,White
163,1,713993,0.40300055,0.57561656,0.86799101,0.13200899,0.028837,0.05125482,0.00149622,0.03090799,0.01693106,548046,-0.17261601,White
164,2,714127,0.40431675,0.57396915,0.86954366,0.13045634,0.03144319,0.05331832,0.00161096,0.02406485,0.01507187,542534,-0.1696524,White
165,3,713448,0.64685165,0.32634335,0.75336604,0.24663396,0.08213926,0.06499282,0.00147934,0.07999886,0.01633709,559708,0.3205083,White
166,4,712459,0.67694321,0.29526726,0.65615489,0.34384511,0.12201321,0.06902281,0.00156654,0.13236553,0.02167416,547703,0.38167595,White
167,5,712640,0.77025386,0.19984118,0.63376115,0.36623885,0.17999918,0.07700272,0.00152194,0.08652506,0.02651053,563097,0.57041268,White
168,6,713244,0.4101171,0.56703723,0.86458581,0.13541419,0.04169392,0.02904786,0.00121908,0.0377152,0.01908339,538112,-0.15692013,White
169,7,713299,0.40574229,0.57159663,0.86622761,0.13377239,0.03898,0.03713452,0.00110237,0.03707212,0.01451043,528861,-0.16585434,White
170,8,713281,0.41169909,0.56871246,0.89189242,0.10810758,0.01553384,0.01593493,0.00109632,0.01005403,0.05883569,560969,-0.15701337,White
171,1,769121,0.4049359,0.58053763,0.80770985,0.19229015,0.10581766,0.03046142,0.00101713,0.02601393,0.02366469,609558,-0.17560173,White
172,2,769444,0.40089578,0.5865692,0.74790276,0.25209724,0.16573935,0.02601675,0.00141255,0.02697117,0.0276152,602458,-0.18567342,White
173,3,769186,0.3998238,0.58644265,0.76232638,0.23767362,0.13800447,0.03780207,0.00227554,0.02473744,0.03173006,596343,-0.18661885,White
174,4,768771,0.40256194,0.58115324,0.81176422,0.18823578,0.08069941,0.02983349,0.00129471,0.04886879,0.02238221,599360,-0.1785913,White
175,5,769690,0.40011145,0.58618778,0.7257034,0.2742966,0.15330372,0.0577163,0.00408236,0.01788471,0.04084378,594754,-0.18607633,White
176,6,769198,0.40586845,0.58061567,0.7789488,0.2210512,0.14454864,0.02671831,0.00113988,0.0218836,0.02212313,588660,-0.17474722,White
177,7,769201,0.39646214,0.5889874,0.77007161,0.22992839,0.09052478,0.07901858,0.00439247,0.02202534,0.03320649,587596,-0.19252526,White
178,8,770302,0.39535398,0.58951632,0.83253669,0.16746331,0.06320837,0.04359481,0.00342111,0.02830706,0.02601012,596883,-0.19416234,White
